gene_name	InjuryReconstruct.Day28vsInjury.Day28_log2FoldChange	InjuryReconstruct.Day28vsInjury.Day28_padj
PTCD3	0.140894000836422	1
POLR1A	0.416025393669243	1
ST3GAL5	0.405972494933557	1
GNLY	0.174596258966145	1
SFTPB	NA	NA
ATOH8	0.0347952229630797	1
RNF181	-0.325750443435057	1
TMEM150A	-0.0141538704344477	1
	0.304793048772358	1
RETSAT	0.184622534402495	1
ELMOD3	0.0060891356856293	1
CAPG	-0.107040051733404	1
SH2D6	-0.168510626450138	1
TCF7L1	0.548078096503498	0.673026431437888
KCMF1	0.100452296642578	1
TMSB10	-0.396654344926387	1
SUCLG1	-0.264539188342379	1
CTNNA2	-0.339009529155052	1
	-0.0161748701280824	1
LRRTM4	-0.179826684284297	1
HK2	0.540463046790965	1
SEMA4F	0.0486364865127459	1
M1AP	0.123330769002551	1
DOK1	0.142934044703122	1
LOXL3	0.382979322793233	1
AUP1	0.0105683642666089	1
CCDC142	-0.0534283167701011	1
	0.0800324583857276	1
TTC31	0.246720627244734	1
LBX2	0.0177861748520422	1
RTKN	-0.0238060265841824	1
WDR54	-0.111500988501048	1
	0.0926270499129326	1
	-0.362832254003164	1
MTHFD2	0.17780064870811	1
TET3	0.61588318748903	1
DGUOK	-0.192053362649237	1
ACTG2	-0.748890370414262	1
TPRKB	-0.305986472050692	1
DUSP11	-0.174701222085771	1
C2orf78	NA	NA
STAMBP	-0.0164825534193829	1
FBXO41	-0.00370990535514589	1
CCT7	0.0350904739835625	1
PRADC1	-0.258419148375649	1
SMYD5	-0.0548521232404973	1
NOTO	0.00630112875961693	1
SFXN5	0.494447720679732	1
EMX1	0.121885017893167	1
	-0.327429592693905	1
EXOC6B	0.38733442179721	1
CYP26B1	0.327995451284607	1
DYSF	0.217546276241981	1
ATP6V1B1	-0.0405754522967951	1
NAGK	-0.295182811175473	1
	-0.0810444096050404	1
VAX2	-0.606506074582527	1
CD207	-0.524422386482948	1
FIGLA	NA	NA
TGFA	-0.416816420707122	1
C2orf42	-0.093815795994406	1
MXD1	0.255568149518846	1
	-0.0518614028698065	1
ANXA4	-0.0985961468568863	1
AAK1	0.242473682491619	1
GFPT1	0.252602380768266	1
ANTXR1	-0.271706320888478	1
ARHGAP25	0.00756731652204384	1
APLF	-0.053967609449698	1
FBXO48	0.0434688328691869	1
PLEK	0.450061593302692	1
CNRIP1	-0.501054720240747	1
	-0.0520959649756277	1
WDR92	-0.302907128378077	1
SPRED2	0.411146663674091	1
ACTR2	0.0054201381056617	1
RAB1A	-0.105749945102897	1
CEP68	0.139554386308675	1
AFTPH	-0.0735347889289008	1
UGP2	-0.00977685306191858	1
EHBP1	0.0823245821665445	1
B3GNT2	0.438632098492201	1
	0.0257332497476428	1
COMMD1	-0.263180915826345	1
CCT4	-0.216125412748194	1
FAM161A	-0.16274660212491	1
USP34	0.0812047471114799	1
	-0.139177957184665	1
C2orf74	0.0124619804656316	1
PUS10	-0.129404845456948	1
KIAA1841	-0.24802326859143	1
PEX13	0.17705157365501	1
REL	0.0565588900634428	1
PAPOLG	0.00886360830321313	1
BCL11A	-0.0450498101727576	1
FANCL	-0.337397492992537	1
VRK2	-0.364135376391001	1
CCDC85A	-0.354357342969942	1
EFEMP1	-0.122821141082894	1
PPP4R3B	-0.00646165443835983	1
CFAP36	-0.357603902977954	1
CLHC1	0.0992240688247136	1
MTIF2	-0.0444156401262501	1
CCDC88A	-0.00533750654956916	1
C2orf73	0.316119979368512	1
PSME4	0.0763039269170039	1
GPR75	0.174894467800527	1
ERLEC1	0.0047996399514056	1
	-0.071652006617248	1
	0.509800839525713	1
	-0.848735901511028	1
	0.0593885985871925	1
PPP1R21	0.0412670661885976	1
	0.0694761692629077	1
KCNK12	-0.0316010783060227	1
MSH2	-0.114351540774268	1
EPCAM	0.148930820971383	1
STPG4	-0.353148673174835	1
CALM2	-0.206650737308772	1
TTC7A	0.384537423290919	1
SOCS5	0.0723862415814689	1
	-0.247584950818479	1
ATP6V1E2	0.149400027810848	1
TMEM247	0.191747801533128	1
EPAS1	0.0948526198805583	1
PRKCE	0.266434976302703	1
SRBD1	-0.0604352586786648	1
SIX2	-0.983585645983532	1
CAMKMT	-0.130917554079448	1
PREPL	0.0122260146915849	1
SLC3A1	-0.251435922598721	1
	0.152262614295038	1
LRPPRC	-0.133998692407949	1
ABCG8	0.0874920335288005	1
PLEKHH2	0.143336024561464	1
THADA	0.520876197843052	1
MTA3	0.142771562018739	1
KCNG3	0	1
COX7A2L	-0.16108400839067	1
EML4	0.342444683671497	1
PKDCC	0.162216944928699	1
THUMPD2	-0.501130918964762	0.647166199583677
	0	1
	-0.324373567558813	1
MAP4K3	0.0945133787193262	1
SOS1	0.290997614172609	1
DHX57	-0.0215182826061263	1
MORN2	-0.289788084426964	1
GEMIN6	-0.298015204810097	1
	NA	NA
SRSF7	-0.0964233106623697	1
	-0.005920125066366	1
GALM	-0.0689678798767753	1
ATL2	0.0628753029741096	1
	-0.0292281976291378	1
QPCT	-0.401333994656463	1
CEBPZ	-0.14778660057495	1
NDUFAF7	0.025479004952067	1
PRKD3	-0.0073010473779365	1
	-0.0846401770603297	1
GPATCH11	-0.428666576208744	1
HEATR5B	0.132378069418381	1
STRN	0.0952141850398516	1
VIT	-0.00794616071440554	1
FEZ2	-0.0716944992104195	1
CRIM1	0.0549197128051738	1
	-0.00507644314958715	1
FAM98A	-0.0796313105289138	1
RASGRP3	0.162890144023458	1
LTBP1	-0.0258639361713898	1
	0	1
TTC27	-0.113439375600107	1
BIRC6	0.169793626032706	1
	0	1
MEMO1	-0.207265397001944	1
DPY30	-0.305542699628351	1
SPAST	-0.208676222841726	1
SLC30A6	-0.0485948722190427	1
SRD5A2	-0.04034485237242	1
XDH	-0.0936669402977427	1
GALNT14	-0.701982740159065	1
YPEL5	-0.0801538570622372	1
	0	1
ALK	0.049452189715509	1
TOGARAM2	0.117631067297586	1
CLIP4	0.326468795682581	1
WDR43	-0.141745516609361	1
SPDYA	0.0923603012247312	1
PPP1CB	-0.0426477600364649	1
C2orf16	0	1
ZNF512	-0.185398324180953	1
GPN1	-0.2734502374044	1
SUPT7L	0.0674519195169927	1
SLC4A1AP	0.0644059602382028	1
SLC5A6	-0.000146940769031496	1
PRR30	0.0113497386535735	1
PREB	0.127284048468403	1
ABHD1	0.0933234188902573	1
CGREF1	0.0807136459898707	1
KHK	-0.233882186517633	1
EMILIN1	-0.482015927036725	1
AGBL5	-0.341733558210282	1
TMEM214	0.102924367266226	1
DPYSL5	-0.157457057078985	1
SLC35F6	0.0199579411209717	1
KCNK3	-0.0211538300449308	1
CIB4	-0.668876173045358	1
C2orf70	NA	NA
DRC1	-0.0340395928382214	1
HADHB	-0.171855061266928	1
ADGRF3	0.177426738439437	1
HADHA	-0.11930585665452	1
GAREM2	-0.344677394098137	1
RAB10	-0.0327218731127582	1
KIF3C	0.328232308154711	1
ASXL2	0.264316052157111	1
	-0.0749095690123521	1
DNAJC27	-0.295594460430869	1
ADCY3	0.118233743336552	1
CENPO	0.110226788762963	1
NCOA1	0.168039445716549	1
	-0.171886995269112	1
ITSN2	0.0145213413738243	1
FAM228B	-0.228143925113535	1
PFN4	-0.0174601742748437	1
TP53I3	-0.400422607746357	1
SF3B6	-0.217650081642476	1
WDCP	0.244793630795891	1
MFSD2B	0.432825252500215	1
ATAD2B	0.0562045493709886	1
KLHL29	0.248962223536182	1
APOB	-0.365038640895849	1
	0.449031488598099	1
PUM2	0.0292121717095184	1
SDC1	0.000788670049379462	1
LAPTM4A	-0.220575060533882	1
MATN3	0.124098009601577	1
WDR35	-0.089208553777916	1
OSR1	-0.434375398071749	1
	0.208111006667569	1
RDH14	-0.0992263089077873	1
GEN1	0.267115225722134	1
SMC6	-0.0262389842768161	1
VSNL1	0.0109408098180877	1
FAM49A	-0.777790957661918	1
MYCN	-0.0179885221584287	1
DDX1	-0.151187658567467	1
NBAS	0.256205392530562	1
LPIN1	0.401014906119264	1
NTSR2	-0.0160381889679067	1
ROCK2	0.091625865007437	1
PQLC3	0.028752221881737	1
PDIA6	0.0291592659192133	1
ATP6V1C2	0.48144146257388	1
NOL10	0.0847493717077444	1
TAF1B	-0.157794135096627	1
YWHAQ	-0.0253668412013054	1
IAH1	-0.181607505472662	1
ADAM17	0.349613847069507	1
ASAP2	0.379985577182115	1
KIDINS220	0.121651556278583	1
ID2	0.224322065338353	1
RNF144A	0.363016098425908	1
CMPK2	-0.0593241316949636	1
RSAD2	0.182921184893176	1
SOX11	0.0708344624530254	1
ALLC	NA	NA
	NA	NA
ACP1	-0.298956220589454	1
	-0.0179164945916931	1
FAM84A	-0.184832946664179	1
	0	1
RBAK	0.074247065181192	1
	NA	NA
LETM1	0.138288986453902	1
SLBP	0.0919468261445961	1
	0.108144511534958	1
TMEM129	-0.0924784613198934	1
NELFA	-0.0648735564502005	1
NSD2	0.306481797223517	1
POLN	0.275327724460585	1
C4orf48	-0.249807243526637	1
MXD4	-0.0838467945698433	1
ZFYVE28	-0.512985322440391	1
RNF4	0.135033634437859	1
TNIP2	-0.384371347439297	1
ADD1	0.0882960680975619	1
NOP14	0.178798096192731	1
GRK4	-0.145388428325376	1
MFSD10	-0.506422795353	1
HTT	0.391243744350981	1
RGS12	0.0113080761928487	1
HGFAC	-0.474063499515055	1
LRPAP1	-0.442762104774406	1
DOK7	-0.0866627747072649	1
ADRA2C	0.0993394135806371	1
	0.00701204668770484	1
JAKMIP1	1.22425493180105	0.988428663302971
	0.343630542453955	1
KIAA0232	0.0229500518051255	1
PSAPL1	-0.662999940241976	1
HMX1	NA	NA
ABLIM2	-0.641099016624272	1
	0.167133544478308	1
HTRA3	-0.044970090687408	1
ACOX3	0.231315905054256	1
CYTL1	0.236655835918785	1
MSX1	-0.530012891863742	1
ZBTB49	-0.0885584164953199	1
LYAR	-0.113066732422247	1
DRD5	NA	NA
OTOP1	0	1
BOD1L1	0.348041132335589	1
C1QTNF7	-1.17126348267239	0.94142449754152
CC2D2A	0.154687969155279	1
FBXL5	0.0175127178107291	1
FGFBP1	-0.874750695396566	1
CD38	-0.14872069703858	1
PROM1	-0.629201636706372	1
NCAPG	0.024768282532933	1
LCORL	-0.0392609052293121	1
SLIT2	0.453702689216744	1
PACRGL	-0.207007680231341	1
ADGRA3	0.179077141580873	1
GBA3	0.470487187729617	1
DHX15	-0.0598170686030084	1
SLC34A2	0.409114871963047	1
TBC1D19	-0.544216541586276	1
STIM2	0.0445606748988735	1
	NA	NA
	0.0275257425909181	1
	-0.514204525115143	1
ARAP2	-0.0741258231197106	1
	0.240814429122138	1
NWD2	-0.00701124414724227	1
C4orf19	0.611239502587575	1
RELL1	-0.0820413095243963	1
PGM2	-0.121138177152737	1
FAM114A1	0.145320608832989	1
KLHL5	0.107094000943261	1
RFC1	0.0426918215921283	1
WDR19	-0.0812487313624545	1
N4BP2	0.0406274349659768	1
RHOH	0.196375424374073	1
RBM47	0.163191005311661	1
LIMCH1	0.287264721904737	1
SLC30A9	-0.00406704183882019	1
BEND4	-0.373030489623155	1
ATP8A1	-0.115089219335101	1
GRXCR1	-0.402383605646482	1
YIPF7	-0.0178907075860784	1
GUF1	0.211846275489974	1
GNPDA2	-0.227130825267503	1
GABRG1	-0.0762679113410067	1
ATP10D	0.141727412581624	1
CORIN	-0.381283783448321	1
NFXL1	0.275042944644558	1
TXK	0.424816475523812	1
TEC	0.201224867068304	1
SLAIN2	-0.00478970839433927	1
SLC10A4	0.739329461571276	1
ZAR1	0.0111087418292823	1
FRYL	0.182056942864041	1
OCIAD1	-0.137683111063202	1
OCIAD2	-0.165773518212506	1
CWH43	-0.0164911292605096	1
DCUN1D4	-0.0247342596729394	1
LRRC66	0.172545544781099	1
SGCB	-0.263927479519515	1
SPATA18	-0.157373584900092	1
RASL11B	-1.06495691846866	0.0722000516780598
SCFD2	0.179565106637203	1
LNX1	0.32186123204038	1
GSX2	0	1
PDGFRA	0.222046404831495	1
KIT	0.162096251166082	1
KDR	0.264375161806284	1
	-0.0832104606729138	1
	-0.0177784852894997	1
	NA	NA
	0.0315381780598818	1
	NA	NA
	0.0375986523944627	1
TLL1	-0.193720048270379	1
CPE	0.259623275345991	1
	0	1
MSMO1	0.108014123464339	1
KLHL2	-0.136901281737502	1
	0.0106085594475986	1
GUCY1A1	-0.106706828602773	1
CTSO	-0.0686336214828579	1
TDO2	NA	NA
ASIC5	NA	NA
GUCY1B1	-0.182880463992098	1
FAM198B	-0.251579994030546	1
TMEM144	0.474646421191233	1
RXFP1	-0.502307274142047	1
ETFDH	0.0465804101501941	1
PPID	-0.0754590038581383	1
RAPGEF2	0.313164373937401	1
	-0.225866873882201	1
	NA	NA
NAF1	0.0902454692738153	1
NPY1R	-1.02625053532424	1
NPY5R	-0.0143041828557877	1
TMA16	-0.0372280350117188	1
	0.0779644801969324	1
	-0.881396494310653	0.94142449754152
ARL9	-0.465673149969003	1
SRP72	0.144455531697968	1
PAICS	0.106765922460477	1
PPAT	0.101982868760707	1
KIAA1211	0.428169721732178	1
PDCL2	-0.255445836932425	1
CLOCK	0.148599011172488	1
IGFBP7	-0.45439151539057	1
EPHA5	-0.409779951258057	1
CENPC	-0.212698267578339	1
STAP1	-0.602351987404574	1
UBA6	0.0481864255334735	1
TMPRSS11D	NA	NA
TMPRSS11A	-0.399386839195795	1
	NA	NA
	NA	NA
TMPRSS11F	-0.109628027245756	1
TMPRSS11B	NA	NA
	0	1
AMTN	NA	NA
AMBN	0.026810891239738	1
ENAM	NA	NA
GRSF1	-0.00672253733980608	1
DCK	0.0452547238973224	1
SLC4A4	0.380883625902927	1
NPFFR2	0.0626329672078066	1
COX18	0.0344652225040769	1
ALB	0.650062167230334	1
AFP	0	1
AFM	NA	NA
RASSF6	-0.144639163952494	1
CXCL8	1.18468547828551	1
	0.709852431710424	1
AMCF-II	1.87925630060058	0.303622729897032
CXCL2	0.882231240214055	1
MTHFD2L	-0.126515576633991	1
AREG	0.224563539609247	1
	-0.512089439705242	1
PARM1	0.303599227922296	1
	0.012691366219713	1
RCHY1	0.0136422854103058	1
CDKL2	0.12461092268399	1
USO1	0.0239421914839117	1
PPEF2	0	1
NAAA	-0.591046557235684	1
	-0.227604284763939	1
ART3	-0.039733010075936	1
CXCL11	-0.702384329553819	1
NUP54	-0.0561277552353194	1
SCARB2	-0.458248394561142	1
	-0.255954265703012	1
CCDC158	0.11796853723444	1
SHROOM3	-0.604605845356376	1
SOWAHB	0.0118311574067894	1
SEPT11	-0.167111042620334	1
	0.0177473457766441	1
CCNG2	0.282045562854858	1
CNOT6L	0.0796406203378414	1
	-0.371609217728422	1
FRAS1	0.0857297060321122	1
NPY2R	-0.0908476135702294	1
RBM46	0.676788662501297	1
LRAT	0.703064506331136	1
PLRG1	-0.0479362034830156	1
FGB	0.0752395816180937	1
	NA	NA
	0.244509083785995	1
	0.23475905162027	1
TLR2	-0.115539133847249	1
SFRP2	0.188153472948681	1
TMEM131L	0.206022432917816	1
MND1	0.370707257215031	1
ARFIP1	-0.11191958446906	1
FHDC1	0.0227619609835928	1
TMEM154	-0.134786380723015	1
GATB	0.0515547177345663	1
PRSS48	0.21419846984611	1
SH3D19	-0.057005728521537	1
RPS3A	-0.446838384796645	1
LRBA	0.0222164213030657	1
MAB21L2	-0.563608941210859	1
DCLK2	-0.0419755105905273	1
ARHGAP10	0.241540791161821	1
PRMT9	-0.0751954357438084	1
EDNRA	-0.231838305804677	1
SLC10A7	0.18131205352002	1
ZNF827	0.346629954281019	1
MMAA	-0.152443317022187	1
SMAD1	0.0740321712808218	1
OTUD4	0.256611126957142	1
ABCE1	-0.0604547340203096	1
HHIP	0.397748289519708	1
	0.191015844255092	1
SMARCA5	-0.0505689413438853	1
GAB1	0.570646306582638	1
USP38	0.139743315952562	1
INPP4B	-0.209183386254111	1
IL15	-0.868109707541495	1
	0.00717892898274555	1
RNF150	0.555177551573195	1
ELMOD2	-0.0905963639320653	1
MAML3	0.190383797688111	1
NAA15	-0.072564274188775	1
MGARP	-0.14599993845929	1
PABPC4L	-0.0683022008848771	1
C4orf33	-0.597535512296626	1
JADE1	0.2168664149994	1
PGRMC2	0.0361767404346287	1
ABHD18	0.252285450275108	1
MFSD8	-0.226391273288184	1
HSPA4L	0.0237376645693745	1
SLC25A31	0	1
INTU	0.380893882643068	1
SPRY1	0.256381135272556	1
SPATA5	0.294027866131145	1
NUDT6	0.150516897813059	1
IL21	0	1
ADAD1	0.031607388818049	1
KIAA1109	0.155409587471508	1
TRPC3	0.0350972124742834	1
BBS7	0.107055930225794	1
EXOSC9	-0.207017141677063	1
ANXA5	-0.0924329886433917	1
QRFPR	-0.000483307289244934	1
TNIP3	0.66332379314986	1
PRDM5	0.0488364724730758	1
	0	1
	NA	NA
	NA	NA
PDE5A	-0.154602982808442	1
SYNPO2	0.0676730636486499	1
SEC24D	0.120385465592311	1
METTL14	-0.173600578637052	1
PRSS12	-0.418435380430822	1
NDST3	0.211390298052019	1
	NA	NA
	NA	NA
LARP7	-0.108763711157599	1
ZGRF1	0.296697647739992	1
ARSJ	0.076651919714701	1
CAMK2D	0.117756265688317	1
ANK2	-0.447808629405761	1
	-0.0333320609723706	1
	-0.148377319041765	1
TIFA	0.377765367886444	1
ENPEP	-0.498456114718413	1
	-0.403584688959039	1
EGF	0.247026304990319	1
LRIT3	0.416608250165893	1
RRH	-0.0354573996862583	1
GAR1	-0.0903119958997821	1
	-0.497620504776388	1
PLA2G12A	-0.0129533863626417	1
CASP6	-0.169503710409289	1
MCUB	-0.255646868579963	1
SEC24B	0.149335605472042	1
ETNPPL	0.0716897884520464	1
	-0.0491255211513383	1
RPL34	-0.594228720752209	1
LEF1	0.41069113362804	1
HADH	-0.325376727705969	1
CYP2U1	-0.0365848924224107	1
SGMS2	0.467558277136404	1
TET2	0.463939892904427	1
TACR3	-0.0158989910160781	1
	-0.488544915712276	1
CISD2	-0.204997799153355	1
MANBA	-0.0258495437848736	1
SLC39A8	-0.0454688071704825	1
PPP3CA	-0.459087149645741	1
LAMTOR3	-0.231525265349876	1
DNAJB14	-0.0191133654488968	1
H2AFZ	-0.102510422129732	1
MTTP	0.264693350477537	1
TRMT10A	-0.316930063866447	1
C4orf17	0.0665513996155013	1
	0.251822519853874	1
ADH4	0.108543977621788	1
ADH5	-0.341122262078859	1
METAP1	-0.0155862252357516	1
STPG2	0.139849625894112	1
PDLIM5	-0.250509428011293	1
SMARCAD1	0.053197424719897	1
HPGDS	0.26274416366625	1
ATOH1	0	1
GRID2	-0.0172658663734811	1
	NA	NA
	-0.0178524485513977	1
MMRN1	-0.16673124405558	1
SNCA	-0.0326707688582767	1
	0.147017602297146	1
NAP1L5	0.101745233340839	1
PIGY	-0.18631930696533	1
	-0.0707230421007542	1
ABCG2	-0.152420871806444	1
SPP1	0.363796248854101	1
PKD2	-0.0631952634253378	1
IBSP	0.509586401251328	1
DMP1	0.146418827304536	1
	0.162284440316645	1
SPARCL1	-0.661364473810108	1
NUDT9	-0.323198358402382	1
HSD17B13	-0.244050465287378	1
KLHL8	-0.101451095706012	1
MAPK10	-0.201390960609239	1
ARHGAP24	-0.406747320325971	1
WDFY3	0.268757098440482	1
CDS1	-0.00710933270179897	1
NKX6-1	0.519189082012865	1
GPAT3	0.177763573604167	1
ABRAXAS1	0.162671808191864	1
HELQ	-0.0660197952485433	1
HPSE	0.0737851724034658	1
COQ2	-0.0443127946308265	1
	0.217812803208145	1
PLAC8	0.0584225748086473	1
	-0.16936606209977	1
LIN54	-0.0587439702600267	1
THAP9	0.253251414364597	1
SEC31A	0.145230215151142	1
SCD5	0.311860595119354	1
	-0.03813643581272	1
HNRNPD	0.0116557961419067	1
PRKG2	0.446051349473718	1
ANTXR2	-0.0148104764675972	1
GK2	NA	NA
NAA11	0.0808304562681214	1
PAQR3	0.38396867311193	1
CSN2	NA	NA
CSN1S1	NA	NA
	NA	NA
ODAM	NA	NA
CSN3	0	1
CRYL1	-0.0642373298040927	1
IFT88	0.0168343500057898	1
XPO4	-0.040579327223713	1
FGF9	-0.18338865402717	1
SGCG	-0.551027515765345	0.934750952865932
TNFRSF19	-0.431224802280036	1
	-0.128286240850785	1
MIPEP	-0.304923173265034	1
	0.594019753871826	1
CDK8	0.307784116824188	1
WASF3	0.426643755734265	1
GPR12	0	1
USP12	0.2205841829903	1
RPL21	-0.450250169905841	1
GTF3A	-0.152867809592932	1
LNX2	0.0829846264782634	1
	-0.279407329822748	1
POLR1D	-0.306646244214099	1
GSX1	NA	NA
FLT3	0.703823620176594	1
	NA	NA
CDX2	NA	NA
PAN3	0.396940024414786	1
FLT1	0.180358013835517	1
SLC46A3	-0.132248999346757	1
KATNAL1	-0.044756403837711	1
	-0.191339921212319	1
ALOX5AP	-0.291680095380695	1
MEDAG	-0.416305583422902	1
TEX26	-0.26014475606936	1
	-0.390468431613616	1
HSPH1	-0.0734981659919555	1
B3GLCT	0.111555066414352	1
RXFP2	NA	NA
FRY	0.344885274659216	1
	-0.037214554729011	1
PDS5B	0.0327035872403133	1
	-0.593719366077866	1
STARD13	0.235536247273731	1
RFC3	-0.314311999442356	1
MAB21L1	-0.25698449961742	1
CCNA1	0.346285414508522	1
RFXAP	-0.0895018307258737	1
SMAD9	0.0991129039971509	1
EXOSC8	-0.315844513766558	1
SUPT20H	-0.0176917010935023	1
ALG5	-0.191513149379695	1
POSTN	-0.703295075800479	1
TRPC4	-0.572043933732864	1
FREM2	-0.524434184055158	1
STOML3	-0.00283890772930871	1
COG6	-0.00333167500214472	1
FOXO1	-0.213508618508918	1
MRPS31	-0.216553355753649	1
SLC25A15	0.460552501408152	1
	0.442829222414924	1
THSD1	0.176322721076318	1
CKAP2	0.205550238899594	1
NEK3	-0.638189087759792	1
NEK5	0.590439033164436	1
ALG11	-0.0108739070249907	1
CCDC70	0	1
INTS6	0.213768579521427	1
SERPINE3	-0.289931729226708	1
DLEU7	0	1
KCNRG	0.434503682612013	1
TRIM13	-0.286430445342125	1
SPRYD7	-0.0706522471391288	1
EBPL	-0.151253687217689	1
SETDB2	0.113233626540606	1
PHF11	0.130555252930488	1
CAB39L	0.141667873635497	1
CYSLTR2	-0.347151975376494	1
RCBTB2	0.0501854872095806	1
RB1	-0.0138336735389689	1
ITM2B	-0.123207694455623	1
SUCLA2	-0.187171961424584	1
ESD	-0.335314092923084	1
LRCH1	0.222523738655541	1
RUBCNL	-0.351250927922812	1
	NA	NA
LCP1	0.423630744955867	1
CPB2	-0.00342393028239493	1
ZC3H13	0.156881993315462	1
SPERT	0.130100991890072	1
	-0.149037574535796	1
NUFIP1	0.00300546329000173	1
TSC22D1	0.371985538008578	1
	-0.0736078115128786	1
CCDC122	-0.243196664534181	1
FAM216B	0.537281705966	1
TNFSF11	0.934781580589275	1
	0.224061561818949	1
DGKH	0.325206011271687	1
DGKD	0.449428672072889	1
RGCC	0.00301450131470661	1
NAA16	0.230518260342584	1
MTRF1	-0.0589389589647286	1
ELF1	0.110204523776195	1
CNMD	0.277288987828246	1
OLFM4	NA	NA
PCDH8	0.0133716650512558	1
PCDH17	0.281746361941623	1
	-0.0166047621854468	1
DIAPH3	0.335689484465685	1
TDRD3	-0.21807898196851	1
KLHL1	0	1
DACH1	-0.303053871391666	1
	-0.00159896433999509	1
DIS3	-0.0938455480250044	1
COMMD6	-0.186326986183814	1
UCHL3	-0.263950954092202	1
KCTD12	0.447008850309305	1
ACOD1	0.17578031539613	1
FBXL3	-0.0458565171258654	1
MYCBP2	0.265897416968827	1
SCEL	0.0104542157615474	1
SLAIN1	0.0498148010162829	1
EDNRB	0.0657442513895743	1
RBM26	0.0754750420755062	1
NDFIP2	-0.0602884413101014	1
SPRY2	0.277471765495217	1
SLITRK1	0	1
SLITRK6	0.288181751159088	1
SLITRK5	0.0180214901683221	1
	0.00551358089958088	1
DCT	-0.0571871562853038	1
TGDS	0.0466710131953105	1
GPR180	0.187393240599074	1
SOX21	0	1
	0	1
	NA	NA
	NA	NA
	0.00943928710471981	1
	NA	NA
	0.244224685480038	1
DZIP1	0.102616817324951	1
UGGT2	0.0186952411710933	1
	0.010911446285312	1
HS6ST3	0.0228649793147981	1
MBNL2	-0.080794822972031	1
	NA	NA
IPO5	-0.0872505397646866	1
STK24	0.233858563117417	1
SLC15A1	0.749633094640975	1
UBAC2	0.0823433355394035	1
GPR183	0.297462856258217	1
CLYBL	0.217944979995138	1
ZIC2	-0.000440312077141975	1
ZIC5	0	1
PCCA	-0.0129470558032281	1
GGACT	-0.114750309185014	1
TMTC4	0.0306078513661784	1
ITGBL1	-0.327040566589369	1
FGF14	-0.0987095328357504	1
TPP2	0.0922464228329315	1
	-0.0424621052023188	1
TEX30	-0.515478095519354	1
KDELC1	0.0379776765436755	1
	-0.0566122184082559	1
EFNB2	-0.33685231617037	1
ARGLU1	-0.100173928540364	1
	-0.02997991160334	1
LIG4	0.101348084617455	1
ABHD13	-0.142192444689074	1
TNFSF13B	-0.564874852461552	1
MYO16	0	1
COL4A2	0.121536349602579	1
ARHGEF7	0.0455041773095838	1
TUBGCP3	0.084547729028304	1
GRTP1	-0.252091067941922	1
LAMP1	-0.0360476324192797	1
CUL4A	0.079895700120362	1
PCID2	-0.057723388778803	1
F10	-0.162411365790841	1
TFDP1	0.0584155475526905	1
ATP4B	-0.0178907075860784	1
GRK1	0	1
TMCO3	0.149620384972533	1
TMEM255B	-0.0247220385820659	1
GAS6	-0.404191035806852	1
	0.158269701175809	1
RASA3	0.214464583720943	1
	0.0723340831314126	1
PSPC1	0.267302818935239	1
MPHOSPH8	0.113517433364248	1
RNF17	-0.0681844649399637	1
	0.032513140994767	1
S1PR3	0.465968853781161	1
SEMA4D	0.29319497465875	1
SYK	0.439086381920817	1
AUH	0.0276752191140919	1
NFIL3	0.368435447634503	1
ROR2	0.38384691423252	1
SPTLC1	-0.201847920221123	1
	0.242493401787076	1
	0	1
SLC18A1	0.525294549242089	1
GFRA2	-0.582305458148744	1
FGF17	-0.0168098288737433	1
NPM2	-0.0974005615771823	1
XPO7	0.185129611876635	1
DOK2	-0.114244833082767	1
DMTN	0.0700720183878936	1
FAM160B2	0.0111083749526549	1
NUDT18	-0.170998676870579	1
HR	0.444995801974457	1
REEP4	-0.0161317002745966	1
SFTPC	0.657530484889201	1
BMP1	0.0745604953624385	1
PHYHIP	0.169732518137149	1
POLR3D	0.263625951988027	1
	-0.375835043327797	1
SORBS3	0.019817364705934	1
	0.128599595363762	1
CCAR2	0.308467671516674	1
BIN3	0.295189008363707	1
EGR3	1.25454970158383	0.918756046569177
PEBP4	-0.518953162551888	1
	0.310006063745459	1
RHOBTB2	0.26739919823551	1
STC1	-0.113606712944646	1
ADAM28	0.0769556740070355	1
ADAMDEC1	0.095545779291095	1
ADAM7	-0.04531314111542	1
	-0.496584218286108	1
NEFL	0.624350770128828	1
DOCK5	0.623339654982755	1
GNRH1	-0.136927731493359	1
KCTD9	-0.128262472318175	1
CDCA2	0.243557496211808	1
EBF2	-0.255714754535194	1
PPP2R2A	-0.0633996531918655	1
BNIP3L	-0.0854848280056449	1
PNMA2	0.0570934858043526	1
ADRA1A	0.356357176912933	1
STMN4	0.159775288198536	1
PTK2B	0.224746873824432	1
CHRNA2	-0.285779499920561	1
EPHX2	-0.214150764566055	1
	0.184832992288317	1
CLU	-1.03719742966509	0.832944138289954
ESCO2	0.149269550619249	1
PBK	0.00671068812764044	1
SCARA5	-0.2871456480036	1
	0.214598519719899	1
ELP3	0.133619851547734	1
ZNF395	0.128909215611495	1
	-0.286925618738305	1
FBXO16	-0.10693112652705	1
FZD3	0.243500531540186	1
EXTL3	0.21053579386265	1
INTS9	0.213645975642696	1
HMBOX1	0.171633242358896	1
KIF13B	-0.180081053383131	1
MSRA	-0.117148801450979	1
