ID	OAvsNonOA_logFC	OAvsNonOA_padjFilter
SKAP1	0.0282611735604767	NA
SKAP2	-0.0363691253823628	0.704975467260597
SKAP2	-0.0627764627747531	0.665383083727745
SKI	-0.415563022126493	7.62553186819391e-06
SKIL	-0.162970744532808	0.00729796072379048
SKIL	0.0182272029994088	NA
SKIP	0.0104326546016065	0.758607933278748
SKIV2L	-0.256920581439473	1.71592864112964e-06
SKIV2L2	-0.121044924952233	0.0501665301010217
SKP1A	0.103115451010224	0.115246105815606
SKP1A	0.0534015389954146	NA
SKP2	0.289757368541883	0.00147093948821094
SKP2	0.22013977457986	1.60437952205296e-05
SKP2	0.0362441228978296	0.15219185985302
SLA	0.0220227868436913	NA
SLA	-0.021229299686782	NA
SLA	0.0244114843701837	0.557288868384703
SLA2	-0.0551150484378891	0.578509187791776
SLA2	0.0141816474428449	NA
SLAIN1	-0.155873175063353	0.0119437324972976
SLAIN1	-0.106696366906132	0.00742282117839308
SLAMF1	-0.0304660693557555	NA
SLAMF6	-0.01765083273194	NA
SLAMF6	-0.0487166140526538	NA
SLAMF7	0.0262768170659307	NA
SLAMF8	-0.0574814587649168	NA
SLAMF9	-0.0300934670787587	NA
SLBP	-0.0375865671386144	0.652061975275515
SLBP	-0.0501840279797792	0.439557557875483
SLC10A1	-0.0128101498396944	NA
SLC10A2	0.00910117891729012	NA
SLC10A3	0.119187349575354	0.130664778352662
SLC10A4	-0.00117443612609947	0.978027391990789
SLC10A4	0.0149537900920373	NA
SLC10A5	-0.0129371015704383	NA
SLC10A6	-0.0109621256295886	NA
SLC10A7	0.0267890607935142	0.63209966911104
SLC10A7	0.0970804574303212	0.135651792497487
SLC10A7	0.0384966032154948	NA
SLC10A7	-0.0142474290122969	0.786031979291977
SLC11A1	-0.212403846157112	0.000155567098525959
SLC11A1	0.000712083993088974	NA
SLC11A2	-0.771525174296663	3.58821731525325e-06
SLC12A1	-0.00136226377244064	NA
SLC12A2	0.0776786944636889	0.0838218993783984
SLC12A2	0.103729696568607	0.128180700059682
SLC12A3	0.0104181554576961	NA
SLC12A4	0.20117856721202	0.00123213622210834
SLC12A5	0.0333942223673436	0.304933361412672
SLC12A5	-0.0144183693051669	NA
SLC12A6	-0.0506787273684557	0.289127371830969
SLC12A6	-0.00445047465690074	NA
SLC12A7	-0.0161129770900166	NA
SLC12A8	0.0613731373233648	0.136974682045813
SLC12A9	0.446365864196659	5.36340422727942e-05
SLC13A1	0.0127611202122839	NA
SLC13A1	0.0217627077241618	0.815140379630864
SLC13A2	-0.0362831723301236	NA
SLC13A3	-0.0732588499868676	0.17168423312499
SLC13A3	-0.0092208579586881	NA
SLC13A3	0.00944316213186536	NA
SLC13A4	0.0210988621125114	NA
SLC13A5	0.0115681279435913	NA
SLC14A1	0.0873356107428043	NA
SLC14A1	1.07018028013129	0.000282779640203621
SLC14A2	-0.0937608670201566	0.148766182601227
SLC15A1	-0.0166871909159996	NA
SLC15A2	-0.0433398358161687	0.326979819345815
SLC15A3	-0.235960326784412	0.00175788110878162
SLC15A4	-0.256256831275635	0.00432775483550554
SLC15A4	-0.40678911464614	0.000664939131498481
SLC16A1	-0.0417839292234774	NA
SLC16A10	0.359997819654227	0.229982594247874
SLC16A11	0.0413232698292036	NA
SLC16A12	-0.202628210601507	0.247244477752839
SLC16A12	-0.0355861643962925	NA
SLC16A13	0.00698069830610315	NA
SLC16A14	0.0167047967235723	0.536482262420013
SLC16A14	0.0529250612418162	NA
SLC16A2	0.139033740553826	0.00961856800166288
SLC16A3	0.0794995830489267	0.599658208457574
SLC16A4	-0.023563639597743	0.699456237244932
SLC16A4	0.272471096140359	0.00122112299895729
SLC16A5	0.0393404073030572	0.216831683114534
SLC16A5	-0.0164852132193287	0.782548996316747
SLC16A6	0.035022884246529	0.224678888157563
SLC16A7	-0.766849290789822	3.96469168137529e-07
SLC16A8	0.172470810702473	0.000620518813414766
SLC16A9	0.0855926083726013	0.606044429076674
SLC17A1	0.0411804464471439	0.448396557456132
SLC17A2	-0.0775770358692442	0.0162617224329417
SLC17A3	0.012202522639865	0.750658152049044
SLC17A4	0.000957696309327183	NA
SLC17A5	0.0914851877475833	NA
SLC17A6	-0.024018172085337	0.531658941270172
SLC17A7	-0.0484044889241932	NA
SLC17A8	-0.0494182305474542	NA
SLC18A1	0.052652582576413	NA
SLC18A1	-0.00727726516065985	0.84015051087454
SLC18A2	0.00431972904389433	NA
SLC18A3	-0.0052094858303553	NA
SLC19A1	-0.0371477079483409	0.327117963977925
SLC19A2	-0.0515077754289788	0.122790222173081
SLC19A3	-0.641457096593259	7.3101465540515e-06
SLC1A1	-0.263416096488509	0.00341804073424459
SLC1A2	0.00453384699560466	0.933414157411462
SLC1A3	-0.0568341258178435	0.387294302722914
SLC1A4	0.884508373521896	3.84373751697877e-07
SLC1A5	0.31793912540426	0.0132347771160683
SLC1A6	0.020330545907588	NA
SLC1A7	0.0284068695946837	NA
SLC20A1	0.053794496527356	0.832247981624962
SLC20A2	0.0750491163541627	0.375740612934235
SLC22A1	-0.0304195438421866	0.520038853197569
SLC22A1	0.04987461641847	NA
SLC22A10	-0.0280263298180126	NA
SLC22A10	0.0125672540532076	NA
SLC22A10	-0.0219396618401833	NA
SLC22A10	0.044267295279659	NA
SLC22A11	0.480961348230093	1.90006614097098e-05
SLC22A12	6.15343163383741e-05	NA
SLC22A12	0.000679869171794856	NA
SLC22A12	-0.00403878957646064	NA
SLC22A13	0.00636063785688723	NA
SLC22A14	0.051478475115144	NA
SLC22A15	-0.513350370040587	3.56232829116114e-06
SLC22A16	0.00562398865931701	NA
SLC22A17	0.0627514620471947	NA
SLC22A17	0.81638613717284	5.83300449339213e-07
SLC22A18	-0.00303492440458619	NA
SLC22A18	0.325675802610656	0.000692351775456561
SLC22A18AS	0.0637227344522024	0.218161562561571
SLC22A2	-0.0225122824862556	NA
SLC22A2	-0.0742900090414835	0.129971676544949
SLC22A2	0.0603208170833938	NA
SLC22A25	-0.000790641853803287	NA
SLC22A3	-0.0048683708869186	NA
SLC22A3	-0.180225920900018	0.001203695726276
SLC22A4	-0.588507773341315	2.95579146558001e-05
SLC22A4	-0.464112980629666	3.11762056914863e-05
SLC22A5	0.0151883548020155	0.840538383491189
SLC22A6	-0.0560152719580662	NA
SLC22A6	0.000782790565152069	NA
SLC22A7	-0.0187988159153321	NA
SLC22A7	0.00391091380046404	NA
SLC22A7	-0.00666900123224679	0.847737547110842
SLC22A8	-0.0751385375906546	NA
SLC22A9	-0.039662083610458	NA
SLC22A9	0.0624993740998008	NA
SLC23A1	0.0593378195856653	NA
SLC23A1	-0.0115971123694241	0.796751646606336
SLC23A2	-0.00729639929720083	NA
SLC23A2	0.316249999325326	0.000306304634175503
SLC23A2	-0.000856610734532914	NA
SLC23A3	-0.0418598243297854	0.650594610231745
SLC24A1	0.0839344267434603	0.076906858058913
SLC24A2	-0.0788793024865591	NA
SLC24A3	-0.021342683968971	NA
SLC24A4	-0.0514848399338339	NA
SLC24A4	-0.060230162512676	NA
SLC24A4	-0.0646547313293571	0.0838032818645743
SLC24A5	-0.0263885197114906	NA
SLC24A6	-0.461859498665838	1.45433762484515e-07
SLC25A1	0.243433156586131	0.0213336586512524
SLC25A10	0.0925130264314049	0.00820852308172864
SLC25A11	-0.0943374448846539	0.0633396459109135
SLC25A12	0.338178463248372	2.7052372552757e-05
SLC25A13	0.267144662227803	0.00564847801530502
SLC25A14	0.0413024172699963	0.561957558362822
SLC25A14	-0.0745249546467637	0.0398475709820754
SLC25A15	0.334745650354227	1.80338895853337e-05
SLC25A15	0.0446221631942452	NA
SLC25A16	-0.0517073819199467	NA
SLC25A16	-0.0262151806535824	0.689076602169022
SLC25A17	0.118496784701001	0.0252622494231543
SLC25A18	0.0144318713080516	NA
SLC25A19	0.109192212039927	0.0448555882536356
SLC25A2	-0.00353683425743867	NA
SLC25A20	0.100739956619849	0.0687496061054875
SLC25A20	-0.0887750647008874	0.0219898521061597
SLC25A20	0.269147940219802	0.00076749501026895
SLC25A21	-0.0163984376476281	NA
SLC25A22	-0.142394240797291	0.0726642660388747
SLC25A23	0.342038678453111	2.17921375819867e-05
SLC25A24	0.0426896505001872	NA
SLC25A24	0.0134927199832378	0.724635642175765
SLC25A24	-0.042551532574338	0.455859935098105
SLC25A25	-0.190923580004704	0.000564799145389707
SLC25A25	0.0377753191241537	NA
SLC25A25	0.0012622376657605	NA
SLC25A25	0.0569796830042897	NA
SLC25A26	-0.108060878532426	0.0312979364210992
SLC25A26	-0.261732275885526	0.00192121406670124
SLC25A26	-0.0812124625471817	0.281192334841398
SLC25A26	-0.0145065213305386	0.864908364385496
SLC25A27	-0.183477099570769	0.172996901446353
SLC25A28	-1.39689960459578	1.54928070194388e-10
SLC25A29	-0.118058346685292	0.117592389514402
SLC25A29	-0.173466234189164	0.0256804688882282
SLC25A3	0.0736659569187577	NA
SLC25A3	0.0601738670637229	0.394090135832029
SLC25A3	-0.293547733162304	4.46664594313522e-06
SLC25A3	0.0609827788006632	0.170210619842002
SLC25A30	0.0238335134529661	0.549990009369779
SLC25A31	0.0402039474381892	0.350200965297094
SLC25A32	0.0251347723575073	NA
SLC25A33	-0.00438915916104676	NA
SLC25A34	0.00124872331784776	0.986156389122981
SLC25A35	-0.00268099885829631	0.95560802028462
SLC25A36	-0.451031582438127	0.00162871519653385
SLC25A37	-1.78970459194609	8.09637354295155e-07
SLC25A38	-0.103787354983666	0.118089691129557
SLC25A39	-0.003669262145932	0.981178459585455
SLC25A4	-0.300651185970331	0.0249982075338743
SLC25A4	-0.0937727114130347	0.343264459054439
SLC25A40	0.066760971328498	0.101853005332633
SLC25A40	0.00478497504778552	0.957802230778811
SLC25A41	-0.0179183469718582	NA
SLC25A42	0.403516676446383	1.3432679647494e-06
SLC25A42	0.153635266582802	0.0110896500491435
SLC25A43	0.396112250189065	0.00619994339153734
SLC25A43	0.0690337811219743	0.163288141370049
SLC25A44	0.17172761020367	0.0629383600957271
SLC25A45	0.0958656149640325	0.00631761153501016
SLC25A45	-0.0218366326958908	NA
SLC25A46	-0.0388790992088985	0.698789543343796
SLC25A5	-0.404252774745853	0.000374335132713934
SLC26A1	0.019689586516451	NA
SLC26A1	0.0503278313492705	NA
SLC26A1	-0.0184414793006464	NA
SLC26A1	-0.0382221745560942	NA
SLC26A10	0.0339969014034276	NA
SLC26A10	-0.0131819572819714	NA
SLC26A10	0.0122551658049659	NA
SLC26A11	0.015991612101331	NA
SLC26A11	-0.0137155213540856	NA
SLC26A11	-0.0522933265885879	0.590644717733769
SLC26A2	0.228519457937641	2.83413702285356e-05
SLC26A3	0.0366687122105755	NA
SLC26A4	0.033411079626787	0.824487400287132
SLC26A5	-0.00293964092584975	NA
SLC26A5	0.00826267271432091	NA
SLC26A5	-0.206331481148579	0.00669670574366069
SLC26A6	-0.418339777942682	9.75086322380537e-05
SLC26A6	-0.0198198321386212	NA
SLC26A6	-0.0780178144142853	0.131316060673917
SLC26A7	0.039808739831912	NA
SLC26A7	0.0310892114936285	0.327897242713099
SLC26A8	0.00140702740819965	NA
SLC26A8	0.0166097418715774	NA
SLC26A8	0.00821283383411942	NA
SLC26A8	0.0331139071703141	NA
SLC26A9	-0.0126433907326362	NA
SLC26A9	0.0522505696530935	NA
SLC26A9	0.00446826655234123	NA
SLC27A1	0.00120992547863885	0.990758025858809
SLC27A2	0.141322865808315	0.0782987321479582
SLC27A3	0.137251398692222	0.00642229989032063
SLC27A4	-0.035782378828606	0.600280195091292
SLC27A5	0.0762460604781046	0.0644682709305649
SLC27A6	-0.0407603695656036	0.483650738877288
SLC27A6	-0.00280705179932461	NA
SLC28A1	0.0233318830188924	NA
SLC28A1	-0.0869807777281197	0.0230570161295226
SLC28A1	0.032046052783719	NA
SLC28A2	-0.0021262110574698	NA
SLC28A3	-0.0138097668439698	NA
SLC29A1	-0.0215144655127579	0.586089566247206
SLC29A1	0.387089501800734	0.00709897073919146
SLC29A1	0.36452035523296	0.0107190621792074
SLC29A2	0.0100830011902779	0.890945692384056
SLC29A3	-0.0026027814198688	0.975454473457677
SLC29A4	0.00991966658409726	NA
SLC29A4	0.0290325136509662	NA
SLC2A1	-1.33102888368674	5.4853832570901e-06
SLC2A10	0.636821249094035	1.01108774847193e-05
SLC2A10	1.16061460447995	4.02146714535568e-07
SLC2A11	-0.0808089251648738	0.0758467567712356
SLC2A11	-0.0263043083113867	NA
SLC2A11	0.0204842541244705	0.718500674360978
SLC2A11	-0.0223272135030141	0.51500278616903
SLC2A12	0.637034153878441	0.000420354629129875
SLC2A13	-0.0275478857371123	NA
SLC2A14	-0.467287260653947	0.00012909111504326
SLC2A2	0.00582964444803213	NA
SLC2A3	-1.27340741084099	1.29289145442641e-05
SLC2A4	0.0259967834066428	0.604457224533282
SLC2A4RG	0.0697584948892169	0.143484155654482
SLC2A5	-1.80900251773433	0.000113939822370544
SLC2A6	-0.0281036758135	0.851567899700787
SLC2A7	0.00394978068148166	NA
SLC2A8	-0.252535720325538	0.00118007350353757
SLC2A9	-0.0336264079146531	0.419702897801629
SLC2A9	-0.0297760163666121	NA
SLC2A9	-0.0181659939035832	0.681521723432718
SLC30A1	-0.178111327292406	0.0563213284804718
SLC30A1	-0.178497808173683	0.0282327783501749
SLC30A10	0.0138141453260774	NA
SLC30A2	-0.0643659620947705	NA
SLC30A2	-0.366955961058618	0.171519467367498
SLC30A3	-0.0158073209581291	0.814027411279508
SLC30A4	-0.0178599719088703	NA
SLC30A4	-0.0531986642497069	NA
SLC30A5	0.42723651621305	3.44738860390305e-05
SLC30A5	0.0683786031941409	0.0595745841291534
SLC30A5	0.182036184838676	0.0362012050488697
SLC30A5	0.0376527967129947	0.229477531590033
SLC30A6	-0.209943884268164	0.03300917923378
SLC30A6	0.00247998016663864	0.966335405191339
SLC30A7	0.170283190174867	0.206390450251251
SLC30A8	0.00201260526318592	NA
SLC30A9	0.177295543893116	0.00154782098661646
SLC31A1	0.0199777627366711	0.863759758771259
SLC31A2	-0.0798402423575357	0.424144069877144
SLC32A1	0.031939716235331	NA
SLC33A1	-0.272414608690243	0.0132123574011047
SLC34A1	0.0853972195923305	NA
SLC34A2	0.0468521115508391	NA
SLC34A2	-0.0379826922199582	NA
SLC34A3	-0.0207650135692745	NA
SLC35A1	0.240849246656289	0.0160248673723989
SLC35A2	0.115350078594462	0.0385203976835174
SLC35A2	0.0474638232957947	0.359246369488117
SLC35A2	0.193460151487566	0.00300505580187712
SLC35A2	0.0427508360156654	0.535026781715319
SLC35A3	0.224494223864838	0.000548858753934463
SLC35A4	-0.00918673981008489	0.910067682964544
SLC35A5	0.0474359083956468	0.652061975275515
SLC35B1	0.233645717874241	0.0683788502262171
SLC35B2	1.15170995183124	4.06319579302574e-09
SLC35B3	0.431700853375039	0.000259940518434643
SLC35B4	0.389051970776087	1.24660205145031e-05
SLC35C1	0.170921386380012	0.0243980754163726
SLC35C2	0.033236390835409	0.60863836158307
SLC35C2	0.174165081973465	0.00431932705027969
SLC35C2	0.0134595359989049	NA
SLC35D1	0.0135279328936813	0.81384696772141
SLC35D2	-0.107669694467295	0.0565688954996475
SLC35D3	-0.038269330335349	NA
SLC35E1	-0.0668619641594468	0.47944316091181
SLC35E1	0.0366913840610295	0.842523931987121
SLC35E2	0.09641486498845	NA
SLC35E3	0.197094560133944	0.00628722523509026
SLC35E4	0.00408663106893492	NA
SLC35F1	-0.0245040942245947	NA
SLC35F2	-0.0563780832451801	0.48551356656848
SLC35F2	-0.0529229821290436	NA
SLC35F3	-0.0372936370935841	NA
SLC35F3	-0.0878466867740659	NA
SLC35F3	-0.016927991120415	NA
SLC35F4	0.025493245087751	NA
SLC35F5	-0.196862256112645	0.00439242318605492
SLC36A1	-0.0452998378325224	0.438902146666788
SLC36A2	-0.00794392791452925	NA
SLC36A3	0.019287105227245	NA
SLC36A3	0.043448535130544	NA
SLC36A4	-0.264393590552842	0.000266306825929864
SLC37A1	-0.0223867187828306	0.561154100058146
SLC37A2	-0.0144191835707348	NA
SLC37A3	-0.51363755022726	5.32856918813782e-07
SLC37A3	-0.557941140729987	2.54960701529701e-05
SLC37A3	-0.098954128677283	0.269169751995492
SLC37A4	0.167162628605519	0.00752309866013435
SLC38A1	-0.0754779885529135	0.275282389334941
SLC38A1	-0.436008140728891	0.00363816163887887
SLC38A10	0.23070205005657	0.0149804030399623
SLC38A10	0.00951420784381973	NA
SLC38A10	0.0139795388707764	0.884656932108259
SLC38A11	0.0084015305905325	0.81392773281403
SLC38A2	0.662814335513547	2.94288074733955e-05
SLC38A3	-0.114957897460382	0.495994715838029
SLC38A4	0.0162788562269141	NA
SLC38A5	0.018595020468446	0.786017315963354
SLC38A6	-0.0654875645795254	0.531286729819524
SLC38A7	0.0015779535653504	0.972524678379012
SLC38A8	-0.00541016703587704	NA
SLC38A9	0.0977953218919199	0.159857490778725
SLC39A1	-0.334876576086078	0.0029382773876086
SLC39A10	0.244503718303087	0.000339056196678445
SLC39A11	0.616929200793283	1.33985981854223e-05
SLC39A12	0.0180883606135387	NA
SLC39A13	-0.0123242359009614	0.81943117460781
SLC39A14	-1.67382558247026	9.1968287324732e-10
SLC39A2	0.053033591945459	NA
SLC39A3	0.171421151298543	0.0231401148590516
SLC39A3	0.419084007513275	0.00248698724682432
SLC39A3	0.0224499514852745	NA
SLC39A4	-0.0351540140584223	NA
SLC39A4	0.00907277452101241	0.834322701311232
SLC39A4	0.0583043235497556	0.401542774840293
SLC39A5	0.0153619449898557	NA
SLC39A6	0.151366180393639	0.126600970994563
SLC39A6	0.1652832594228	0.225189657008856
SLC39A7	0.117234116859314	0.0808805079841112
SLC39A7	0.0678511509394086	0.0502287771257564
SLC39A8	0.075988206198037	0.921835218887215
SLC39A8	0.194920733465134	0.305111520697996
SLC39A9	-0.00545403521890098	0.965640013199542
SLC3A1	-0.0071570150966993	NA
SLC3A2	-0.163409594105012	0.158784382471055
SLC3A2	-0.297369607503517	0.000301010907291207
SLC3A2	-1.14926256730619	2.31841706949425e-08
SLC40A1	0.376283957368624	0.0678813268012594
SLC40A1	0.165152828370617	0.117320617272756
SLC41A1	-0.55972800086678	7.98137169850765e-06
SLC41A2	-0.107266109104487	0.111312723995737
SLC41A3	0.390926255714438	0.000219208876999287
SLC41A3	0.0863030363026125	NA
SLC41A3	0.406022905986251	3.771856211787e-05
SLC43A1	0.0110319128432605	NA
SLC43A2	-0.501693347320625	2.86663815275111e-06
SLC43A3	-0.00544636427319922	0.976974926921109
SLC43A3	0.00414583446602013	NA
SLC43A3	-0.193804978845501	0.0966885101157619
SLC43A3	-0.00576909771300826	0.9176733086711
SLC44A1	0.514687904055112	0.000104533066759275
SLC44A1	0.0926141379225403	0.285751255008537
SLC44A2	0.107373219290521	0.464274052641267
SLC44A3	-0.258026296302871	0.00265344141977191
SLC44A4	0.0174222364576222	NA
SLC44A4	-0.215674153262679	0.335459347273747
SLC44A4	-0.0159047945026156	NA
SLC44A5	-0.0110673533760606	NA
SLC45A1	-0.0924652342518746	0.0207385153416736
SLC45A1	-0.0436111603271154	0.330747324122401
SLC45A2	-0.042012256150131	0.37595277837434
SLC45A2	-0.00998732232988075	NA
SLC45A2	-0.0494211967518714	NA
SLC45A2	-0.0362524567389144	NA
SLC45A3	0.0332003331873914	0.400774286067732
SLC45A4	0.0559724924441642	0.29848880947182
SLC45A4	-0.0265607863728743	0.629032609116629
SLC46A1	0.124966201960615	0.0349024422565141
SLC46A2	-0.177578124530894	0.0443138759172792
SLC46A3	0.153920883514605	0.0223915327953335
SLC47A1	-0.00269593580013971	0.980733226092519
SLC47A2	0.0780842262532655	0.109643658402806
SLC4A1	0.0088280274387742	NA
SLC4A10	0.00480335575966251	NA
SLC4A11	0.032383821556512	NA
SLC4A1AP	0.0563635136754197	0.334409050433162
SLC4A2	0.261859324848251	0.000308120618379017
SLC4A3	0.0950244639608595	0.076724556476378
SLC4A3	-0.0448112024588401	NA
SLC4A4	0.00498390108726277	NA
SLC4A4	0.052339607593697	0.423774313701584
SLC4A5	-0.241226529423651	0.0684291295363139
SLC4A5	0.02106461924377	NA
SLC4A5	-0.0128324011517673	NA
SLC4A7	0.142229769894559	0.519816237414244
SLC4A7	-0.244787260798297	0.000586400473395127
SLC4A8	-0.0174739769009022	0.667181655087863
SLC4A8	0.00129056476100775	NA
SLC4A9	-0.0134301432833484	NA
SLC5A1	-0.0114254829617382	NA
SLC5A10	-0.00626321115267192	NA
SLC5A10	0.0221973052548829	NA
SLC5A10	-0.00639461000579011	NA
SLC5A10	-0.0411184719641629	NA
SLC5A10	-0.0238119316988099	0.536274687828302
SLC5A11	-0.0309563104914297	NA
SLC5A12	-0.0176787293125269	NA
SLC5A12	-0.00406539171547315	NA
SLC5A12	0.0190101853109628	NA
SLC5A2	-0.00534774566798646	NA
SLC5A2	-0.00625622267122683	NA
SLC5A3	-0.303032156361539	0.00704187656840465
SLC5A4	-0.028264588543915	NA
SLC5A5	-0.00100249478032222	NA
SLC5A6	-0.23218820007925	0.0161301842523407
SLC5A7	0.00306733475104437	NA
SLC5A8	-0.082296203698025	0.276565051566394
SLC5A9	-0.0538310440934389	NA
SLC6A1	0.0502107065172552	NA
SLC6A1	-0.0235949721995476	NA
SLC6A10P	-0.0147507486584795	NA
SLC6A10P	0.0685503932276923	0.536902680338684
SLC6A11	0.0271051430164597	NA
SLC6A12	0.311351964752624	0.00237671962155205
SLC6A13	0.118929694747992	0.0189974501918785
SLC6A14	-0.0230797955384325	NA
SLC6A15	-0.121089988814968	0.0551170723395058
SLC6A15	-0.14459592264714	0.00447736031805047
SLC6A15	-0.116601759615227	0.00360542102317046
SLC6A16	-0.346851088342042	0.000743899322408202
SLC6A17	0.0253682573323699	NA
SLC6A18	-0.0302259765907982	NA
SLC6A19	0.0100876180487557	NA
SLC6A2	0.00541608383943615	NA
SLC6A20	-0.0163796554330009	NA
SLC6A20	0.0185460980548617	NA
SLC6A20	0.0492739483636582	NA
SLC6A3	0.00635810776967105	NA
SLC6A4	-0.0143280743222451	NA
SLC6A5	-0.0145449952195946	NA
SLC6A6	-0.0689968177061679	NA
SLC6A7	0.0443885259232371	0.279585153683064
SLC6A8	0.0319228746560469	0.744719812140497
SLC6A9	0.0370089538448477	NA
SLC6A9	0.289327181329296	0.000442256651047034
SLC6A9	0.0106296153585834	NA
SLC7A1	-0.256358992577036	0.0509318200678721
SLC7A10	-0.00636091433069108	NA
SLC7A11	-0.00621597599616486	NA
SLC7A13	0.000858228415733464	NA
SLC7A14	-0.00369063478207021	NA
SLC7A2	-0.171008275495674	0.00842178466650974
SLC7A2	-0.0741476526622975	0.0973470886580217
SLC7A2	-1.92937773568546	4.84679662738582e-09
SLC7A3	0.00285111519618475	NA
SLC7A3	-0.0017945045892036	NA
SLC7A4	0.0233256705960931	NA
SLC7A5	-0.824505365536112	0.000178421908481764
SLC7A5P1	0.0369948216627769	NA
SLC7A5P1	-0.032517328320691	NA
SLC7A6	0.0216379879070399	0.786719232665021
SLC7A6	-0.0564358212029257	0.518931357257782
SLC7A6OS	0.0510340961351918	0.362478179652563
SLC7A7	-0.0215843010463743	0.771256474679895
SLC7A8	-0.0847697839473422	NA
SLC7A8	0.014276638913798	NA
SLC7A8	-0.942087570363904	0.000315063469156016
SLC7A9	0.187435937629542	0.000434684765206139
SLC8A1	0.00423964896113826	NA
SLC8A2	-0.0204712383492138	NA
SLC8A3	-0.00646940001221452	NA
SLC8A3	0.0421408856889656	NA
SLC8A3	-0.0609680538944053	0.650752181354371
SLC9A1	0.427788429201787	2.23832441893913e-05
SLC9A10	-0.0154782995171701	0.636515519260769
SLC9A11	0.00356106719024663	NA
SLC9A11	0.0171697065242915	NA
SLC9A2	-0.0202698180274172	NA
SLC9A3	0.0378184242390613	0.352442319094077
SLC9A3R1	0.0215032201402678	0.884353776488347
SLC9A3R2	0.118183676388034	0.0478845153474446
SLC9A4	0.0955960666425089	0.314112422633771
SLC9A4	-0.0319343831090739	0.539602071285796
SLC9A5	0.140027868450026	0.00334812105600834
SLC9A6	-0.0250152830683019	NA
SLC9A6	-0.0145625717333395	NA
SLC9A6	0.403476744266815	6.03942337474332e-05
SLC9A7	-0.156031338059909	0.000820205057290894
SLC9A8	0.0747883439359693	0.28634925417827
SLC9A9	0.0531422195090023	0.598630231243921
SLCO1A2	0.0033296228758708	NA
SLCO1A2	-0.00912345073126364	0.824769417974783
SLCO1A2	-0.0234544839398527	NA
SLCO1A2	0.000427045626887335	NA
SLCO1A2	-0.0181047576130657	0.656360686218535
SLCO1B1	-0.0474709711072245	0.267907766183344
SLCO1B1	-0.0329704628782972	NA
SLCO1B3	-0.0198188504733157	NA
SLCO1C1	-0.0198344148395302	NA
SLCO1C1	0.0472689704709364	NA
SLCO2A1	0.0603417567082154	0.689350757930615
SLCO2B1	0.0124330669868558	0.862471894576192
SLCO2B1	0.0332502606709619	0.754671235422141
SLCO3A1	-0.0171191997990618	0.773163266289734
SLCO3A1	0.0233036858139455	NA
SLCO3A1	0.0579271284735112	0.261769306321815
SLCO3A1	0.00492338069383536	NA
SLCO3A1	-0.0471678726509301	0.629152525907251
SLCO3A1	-0.0124755085199135	0.835045079273029
SLCO4A1	-0.148179206315464	0.00161159579849606
SLCO4C1	0.0211114680529221	NA
SLCO5A1	-0.0823309846040026	NA
SLCO6A1	0.0278545374546262	NA
SLED1	-0.00250249351018805	0.962946894639523
SLFN11	-0.0213884488184704	0.926423816588422
SLFN11	0.00978420718578121	0.945084324369526
SLFN12	0.0283094705069509	NA
SLFN12L	0.011984543721768	NA
SLFN13	-0.0458201258554061	0.0992479093485575
SLFN5	-0.0506051356957338	NA
SLFNL1	-0.0283911978290572	NA
SLIC1	-0.0285259960196109	NA
SLIT1	-0.00694748037850967	NA
SLIT2	-0.0163756642501767	0.739234262141667
SLIT3	0.0501135818538678	NA
SLITRK1	0.0197536586739648	NA
SLITRK1	-0.0432233528649348	NA
SLITRK2	-0.022031974947291	NA
SLITRK3	0.0169285067873588	NA
SLITRK4	-0.731172273583113	0.000966325156646308
SLITRK5	-0.00722477269508648	NA
SLITRK6	0.0233002079438629	NA
SLK	-0.338835189613807	4.49254515019533e-05
SLK	-0.425801542081844	7.93280869317297e-06
SLMAP	0.363336399508443	0.000110843914617098
SLMO1	0.0515816783953191	0.419675131042118
SLMO1	-0.00560771469803978	NA
SLMO1	0.013658906469149	0.821581382799453
SLN	0.025606866253737	NA
SLPI	-0.221324017710812	0.44801644484638
SLTM	0.324250184286582	0.000462565589801057
SLTM	0.327811951098234	0.000324025274923955
SLTM	0.0660082338617327	0.110713986210767
SLU7	-0.366756418103659	0.000100432731369418
SLURP1	-0.00426889266112251	NA
SMA3	-0.0108330585410128	NA
SMA4	0.325534110891336	0.00659998356844673
SMA4	0.0675711363036875	0.605958553914054
SMA5	-0.00983407028607708	NA
SMA5	0.131633442696243	0.251234089402621
SMAD1	0.0110714083011176	NA
SMAD1	-0.0157744473071464	NA
SMAD2	-0.0109612628698148	0.811005423752809
SMAD2	0.0616625816360266	0.235791468954952
SMAD2	-2.45593486720708e-05	NA
SMAD3	0.142338242551196	0.240788540957495
SMAD4	-0.198184125266646	0.00231897981149309
SMAD5	0.0274356774289277	NA
SMAD5	0.0204014190505823	0.607722090274443
SMAD5	0.455071207806713	8.56607251019763e-05
SMAD6	-0.0468062619067702	0.739920892822384
SMAD7	0.0255249110047675	0.755791665648368
SMAD7	0.0621731024550964	0.632706705571661
SMAD9	-0.0834913022964079	0.234443007214562
SMAP1	0.239232272946325	0.0140641702502332
SMAP1	-0.0577370777769595	0.468992249227628
SMAP2	0.101661000855053	0.0160912296340707
SMAP2	0.201450087458177	0.00551364934416459
SMARCA1	-0.0262452789530148	0.76162184015004
