ID	Adamts5Dcat.DMM.1wkvsAdamts5Dcat.Sham.1wk_logFC	Adamts5Dcat.DMM.1wkvsAdamts5Dcat.Sham.1wk_padjFilter
Neil2	0.0342277081972092	NA
Ndufa5	0.243788359644665	0.490253965355586
Nudcd2	0.617561620920407	0.14798776295436
9630039A02Rik	0.3588398064091	NA
Chodl	-0.0568406570457092	NA
N4bp2l1	0.117682248988857	NA
Lrrc10	-0.0084066048237996	NA
A730008H23Rik	-0.262865184545222	NA
Syce2	-0.674961086966488	0.0836875927722137
Cenpt	-0.0811982313083871	0.877270982541858
4930447A16Rik	-0.083044893935188	NA
Pex26	-0.052607432390223	0.9375521776249
Cbfa2t2	-0.0966690734187396	0.73024988818439
Tmem229b	-0.0454515585802745	0.960121062289448
D630023F18Rik	-0.00936687994831252	NA
Tnfrsf4	-0.315886341266767	0.443165209936886
Gm16551	-0.137437901141631	NA
Olfr1466	0.0120648243474778	NA
Hmgcl	-0.143592467119574	0.650223284766068
Ndp	0.963338495871218	NA
Sox12	-0.0907490140454586	NA
A030012G06Rik	0.226023795674212	NA
Cidea	0.0776561987648826	0.948256845525349
Srst	0.370723273794068	NA
Lipc	-0.0758211768364879	NA
Unc5a	-0.24470547923055	NA
Ncapd3	-0.127072146100819	0.613772376857198
Epb41l5	-0.0265646566689139	NA
Sfrp5	-1.38540645071699	0.0270528456667556
Xrcc6	0.12536077735928	0.826504180257114
Rars	-0.0317926722137028	NA
Tex13c3	0.142868644742733	NA
Slco1a6	-0.0144549958131872	NA
Caprin2	-0.298618314544688	0.555112543091519
Olfr1255	0.0141158550803296	NA
Gykl1	0.239309458845014	NA
Scn5a	-0.136907194780529	NA
Glud1	0.0341552461594873	0.934286731766813
Gm7461	-0.0995462179195214	NA
Sirt4	-0.334131299727229	0.204133166111292
Cyp3a44	-0.0563364451554886	NA
Taf15	0.13861098874673	0.853367927104354
Lgalsl	0.284250628538959	0.516566639923001
Meig1	0.0226690651588213	NA
Rgs20	-0.0953487668477389	NA
Zcchc3	0.147650373033522	0.702065987989547
Olfr1444	0.0102663303342649	0.982657719801606
4930548F15Rik	-0.332682375065275	NA
Ly6g6e	0.353711485979588	NA
Cyc1	0.204236586787608	0.612018186094305
Junb	1.03683134009479	0.0129435799070315
Coq10a	0.130734709510598	NA
Itih1	-0.03167133770699	NA
Six3os1	-0.0886060006405725	NA
Inmt	0.181948490130811	0.610317381079648
Olfr1453	-0.0525941592011746	NA
Ubald2	0.800307976926657	0.042354875966895
Zc3h18	-0.226247806844771	0.672126328840625
Fam217b	0.330571552179394	0.486095080502777
Gjc3	0.324967762508165	0.557625105628824
Gas1	-0.900714349125836	0.421642449038632
A730090N16Rik	0.212218687100451	NA
Scfd2	0.0869211876138316	0.721796063811571
Pkp3	0.146420867290751	NA
5430427O19Rik	0.233868553475095	NA
Tmem181a	0.281012365886123	0.694573911453779
Olfr394	-0.0243757891687962	NA
Nudt2	0.207944092684676	0.531915838892561
Adh7	-0.115666992205036	NA
Nfyc	-0.00108381431637059	0.998082367201811
6720470G18Rik	-0.577326505580092	0.288731664963832
Haus3	0.118137942568171	0.768878505822637
Unc13a	0.128723315092894	NA
Romo1	0.175644194877112	0.75705715097213
Olfr52	0.057977017282752	NA
Lyplal1	-0.201156428573953	NA
Cdkn2b	-0.0715232225170682	0.951040065463126
C030032O16Rik	0.0155964055398822	NA
Slfn9	0.259246072527642	NA
Olfr366	0.142727643671876	NA
Pacrg	0.276264222983104	0.423397539470003
F420014N23Rik	0.00654417951816889	0.989998774089382
Doxl1	0.00823454864838645	0.987637178555854
Slfn14	0.093365063729152	NA
Ppp2r5b	-0.253573355137195	0.5638289988575
Gm2447	-0.187089737133677	NA
Ywhaz	0.199013992261546	0.586688178188947
Olfr1323	0.0620494148440617	NA
Wdr20rt	-0.172675373102822	NA
Scp2d1	0.16030787400981	NA
Lars2	0.089278232696912	0.951040065463126
Cer1	0.03131727708261	NA
Glis1	-0.0185741550045914	0.980090845688927
Kpnb1	0.260036160672266	0.339621927245648
Sp6	0.139597162127343	0.780053308857715
Sri	0.279905325324339	0.345635364684843
Prr14	-0.338396745548837	0.239365195360147
Olfr826	-0.0807770006524095	NA
Olfr446	-0.0746492625000973	NA
B130063F10Rik	0.0132052646590154	NA
Ube2c	0.492834329360371	0.464822617737264
Siglece	-0.00133311242441831	NA
Ell2	0.0130502108643763	0.982775000148738
Degs2	-0.106334386772116	NA
Nudt19	0.00726940926243354	0.989998774089382
Gm3134	0.135688298399607	NA
Cavin4	-0.124190000757227	0.854853747001997
Pbk	0.269111520359335	NA
Polr2i	0.351757209718182	0.0949363545020342
Selenop	-0.895967057232512	0.177377118855923
Il22ra2	0.0629067265006284	NA
Dcaf8l	-0.0449378051598891	NA
Xcl1	-0.076299701010348	NA
1700026N04Rik	0.0495527714930736	NA
Smc1b	-0.00188856561728192	NA
Ncln	-0.209907786036062	0.528822759716256
Snrpb	0.434772911070495	0.520469802205421
Tmem106a	0.117878183762502	NA
Upp1	-0.0624213217320271	NA
Dnajc25	0.0792922772191193	0.918318466443213
Polrmt	0.187839438881188	0.462890940848454
Steap3	-0.0285886140609354	NA
Ctns	0.270079421166373	0.337413607486277
Chst5	-0.833123319668335	0.114798340931252
Mycbpap	-0.201608484099182	0.717456482360467
Cox7b2	-0.105962949254003	NA
Ticam2	-0.135295946357928	NA
Crtam	-0.0823419943032039	0.926632829547099
Txlnb	-0.122827710103532	NA
Lzts3	-0.604989873267112	0.0759047690855654
Klf16	0.502016685820537	0.150804222533427
Syap1	0.19680926111815	0.499893672907488
Parp3	-0.0290562898330052	0.919897048200865
Serpina1c	0.398522918651746	0.413155135222184
Chga	-0.0126500883929493	NA
C1qtnf7	-0.233334940392215	NA
Prdm16	0.136309883301097	0.821457458128055
Ctf2	-0.0443403561245102	NA
Olfr867	-0.010132702124862	NA
Maged2	-0.673842498062542	0.172529496341638
E330024J20Rik	-0.024409483410964	NA
Gm10101	0.0734755892639689	0.891909642304257
Capn6	-0.187228668798438	NA
Hsd17b2	-0.124887176482342	0.830118564951409
Olfr808	-0.106776022899204	NA
Vmn1r171	0.0141176592785546	NA
Muc5b	0.058455334983998	NA
Khnyn	-0.537630694310814	0.0505193868517894
Olfr1344	-0.043265543536343	0.840143969518661
1600029I14Rik	-0.123544403202351	NA
Gstm4	-0.354835957452362	0.348221479816934
Tcf19	0.0959501306540998	0.802631528202521
Snx11	0.107495552886027	0.823116564734805
Cypt12	-0.150064689543832	NA
Eif3m	0.0241194313121464	0.962932004051553
Ncoa4	0.340139398163259	0.249261685741872
Rasgef1c	-0.139976718624812	NA
Capza1	-0.0229423291249057	0.969520486602057
Adgb	0.180398006172113	NA
Glrp1	-0.0370444404779081	NA
Srp19	0.172511263145147	0.531441309199412
Gp9	0.0800775515484056	NA
Stag3	-0.619594699674157	NA
Krtap19-9b	-0.0484130891530161	NA
Tmem158	0.1641253850789	0.852582941602794
Coq2	0.0567583884241659	0.823080464531187
Cyth3	-0.136359937225022	NA
4930515G16Rik	-0.0347028618533769	NA
Magea6	0.0360756082609029	NA
Rock2	0.342555229379986	NA
Cd83	-1.69174872428249	0.00420580176209633
Zfp786	-0.0966668519501057	0.92471755885596
Tppp2	0.0754584925625966	NA
Gm29686	0.220588584564356	NA
Trmt61b	0.748348916607489	0.0504553658933768
Cyp2f2	0.60414896260895	NA
Cyp2a12	0.0703890289855759	NA
Lypla2	0.00293482905640724	0.99638781876526
Poln	-0.0406784835884992	NA
Cnst	0.362655948250222	NA
D16Ertd519e	-0.044104552017038	NA
Lrrc59	0.23431858005084	0.782174866679079
Foxd3	0.180851776875507	0.677941605286579
Tle6	-0.931916871045071	0.0236051415388928
Clspn	-0.0763549021691727	NA
C030017B01Rik	-0.149488302605189	NA
Olfr398	-0.078656284379122	0.837994109450516
Spata31	0.113537585458925	NA
4930568E12Rik	0.00212692441041578	NA
Slc25a31	-0.229618411348872	NA
Ccdc38	0.726904566538047	0.371261962958567
Mmp21	-0.00556297146152552	NA
Phlpp2	0.043352633812419	0.938018992620931
5730453C05Rik	-0.317095424407353	NA
Lyg1	0.0783725918591091	NA
Krtap28-10	0.224698902890764	NA
Tmem202	0.197461548163391	NA
Cd53	0.0148760389601186	NA
Vmn1r67	0.0741451600642199	NA
Pcdhga12	-0.059722966648885	NA
Slamf1	-0.0296886694035571	NA
Fabp5	-0.114040808599271	NA
Eln	-0.516594146635654	0.0213891415125993
Glrx5	0.48798878227645	0.213325150486985
1110014L15Rik	-0.0803476337218032	NA
Tnip2	-0.31838143631211	0.206442022300015
Ak1	0.641362905911977	0.128515326277669
4933430I17Rik	0.055012966653861	NA
Rpap3	0.618561062413504	0.0748784324957435
Irf2bpl	0.565413847096525	0.184105498728454
C530005A16Rik	0.181102757275993	NA
Fra10ac1	-0.105192722643135	0.747691616475754
Fbxl15	0.177903802361828	0.634391620342734
C130026L21Rik	-0.0789663152623398	NA
Ifi35	-0.506320209237114	0.323870535767406
Csrp2	0.157774142645061	0.789202710996328
H2-M10.1	0.0521587089360023	NA
Olfr1324	0.0213683888886971	NA
Haghl	-0.491932724262996	0.168095572971911
Slc6a3	-0.0291023216322434	NA
Rasd2	0.180077106371644	NA
Snapc2	-0.248069906431949	0.43471234436377
Olfr716	-0.0201362131956712	NA
Drap1	0.0916452379413133	0.887594434957437
Ly6g6f	-0.00700723736369586	NA
1700057G04Rik	-0.0196365841916848	NA
Fank1	0.30067346078197	NA
Tmem89	0.0567512814867966	NA
Stk38l	0.601481528041028	0.242657972741991
Zfp960	0.0982781608632729	0.842390464704371
Sigmar1	0.16932538030365	0.717087352417063
Cnfn	-0.0360793094786312	0.913548956981767
4930473A02Rik	-0.0135985435513292	NA
Spire2	-0.226686608810647	NA
Selenoh	-0.596389337349112	0.194489708570838
Mfge8	0.0346458137507935	0.983370255896978
Dctpp1	0.361692373407183	0.0922277428831515
Atp2b2	0.168861108144534	NA
Akt1s1	0.30522095188779	0.288731664963832
Casd1	1.48242518470882	0.0127489211851665
Apex1	0.764928645914251	0.127240727906009
Zfp606	0.573799787662775	0.0341710925438235
Mpv17l	0.631566876127814	0.171790377311129
Snrpe	0.904041731301805	0.0181938538629595
Fgd1	-0.32517985883651	0.607175786161675
Prph	-0.561456971469747	NA
Sept11	0.281300992530277	0.516566639923001
Nxpe5	-0.0419517453831635	NA
Pcyox1	0.581329725889758	0.133207884473844
Ran	0.934005108598649	0.00315296349346603
Recql4	-0.296608546539078	0.68110273532853
Tex19.1	-0.117922061209298	NA
Slc6a20b	-0.0188930751180076	NA
Pgc	-0.0380299339836203	NA
Eci2	-0.573922174597842	0.0453978912094997
Ddit3	-0.741174999893505	0.0121411794244272
Vmn1r202	0.267744949971113	NA
Il1bos	0.247503511311373	NA
Prmt2	-0.824135377410987	0.00116275437938873
Rbm34	0.131400258604596	0.740456230727276
Spr	-0.145294054040342	0.705039616312216
Gm9956	0.0978102571404549	NA
Tomm5	0.783334699822234	0.00849576732651456
Olfr124	-0.144339258601563	0.376897560985352
Olfr1354	-0.0760551678016431	NA
D2hgdh	0.144990366547586	0.770834755422057
Rnf166	0.291979223200124	0.322003787477103
Tex18	-0.205463432811477	NA
Olfr424	0.0293837447447562	NA
Zfp689	0.0330715708897817	0.92328346003703
Opn4	-0.0325518860104953	NA
Uqcc2	0.0101719221511284	0.983496700827549
Plpp5	0.0107510994386596	0.983266417657802
Gphb5	-0.00727182788783183	NA
Coro2a	-0.0914107530941323	NA
Tprg	1.09021461233525	0.010378609893342
Hba-a2	0.809245078080472	0.437698846943064
Gpr174	-0.0286036386452588	NA
1700047K16Rik	-0.246089265227845	NA
Jrkl	-0.218873277813728	NA
Tubg2	-0.92415278118827	0.0179499178196483
Tprn	0.192006116402424	0.544263331862722
Olfr231	-0.0570196932475589	NA
Armc4	0.105411096274989	NA
2410137M14Rik	0.0462007040401685	NA
Zfp526	0.086323021705485	NA
Olfr951	0.432530582561772	0.505927897090998
Olfr291	0.206610376315067	NA
Cables1	-0.388316969779613	0.220498135499745
Flacc1	0.0245147670448563	NA
Sel1l2	-0.180157867814836	NA
Orc2	-0.108233570749029	0.784261885004569
Epha6	0.0231998525503189	NA
Ptges	0.209694778252332	0.79109659057387
Bpi	0.0538829847440386	NA
Pdcd6	0.232012855753993	0.475658002793651
Ppp1r14a	-1.23977669912498	0.0112968012983903
Fam78b	-0.0640299463653629	NA
BC016579	0.142855606780743	NA
Krtap19-5	0.0393715482357562	NA
Fam229a	0.133752874270941	NA
Olfr1342	-0.0179707473179478	0.969448911367928
Hoxd12	0.0372916483191534	NA
H2bc1	0.367818397011071	0.337426879457297
Actbl2	0.0295922524964815	NA
Gm3961	-0.134662758673576	NA
Egfl8	-0.16935479531898	NA
Slc12a3	-0.114165328059063	NA
Slfn3	0.357617155054538	NA
Misp	-0.317934994570661	NA
Ccdc107	-0.0669467027844831	0.855360997924223
Cln6	-0.138334546360642	0.627285341154973
Cldn7	-0.757750495895584	0.127240727906009
Gm2109	0.0606700644654471	NA
Tff3	-0.143448549278794	NA
Ddx39	-0.0466613313917854	0.92457421506591
C230047L17Rik	0.107435465978805	NA
Svs5	-0.016288445428163	NA
Mip	-0.231490759023702	NA
Ppp1r11	-0.0198450679109357	0.969448911367928
Dolk	0.358310975052778	0.101844698020029
Prpsap1	-0.318490845493982	0.50119162721002
Gm10199	0.348279572083915	NA
Gm378	0.160627195022895	NA
Vip	-0.0514989522291984	NA
Nfe2	0.303788015261103	0.812801085549561
Lim2	-0.0760581241522105	NA
Tgif2lx1	0.0829778237292789	NA
Frem2	0.00867314864022629	NA
Npc1l1	-0.173730059245778	NA
Gm17315	-0.00383482670770095	NA
Tgm6	0.0365235638692624	NA
Psd	0.00107282052092774	NA
Lyrm1	-0.094000884289465	0.898232299915605
Neurog1	-0.118504810445349	0.65198146932425
Mybpc3	-0.143202878750752	0.429883628836702
Gmip	-0.416121819902232	0.411991114248592
1700111N16Rik	-0.0554970715699092	NA
Krt75	-0.219491332471086	NA
Cyb561a3	0.145892706237421	0.705070727420959
Serpina3n	1.87586650137103	0.00982950735912357
Defb38	0.0347713209397771	NA
Olfr155	0.0329497684966649	NA
Clec4b1	-0.35921875652849	0.735680766249541
Mtfr1	0.540020767493197	0.108365370509519
Tmc2	0.0180836929502421	NA
Mgat4a	0.924184451389096	0.0675057296256088
Nptx1	-0.137582235518978	NA
Olfr1367	-0.0183766705147943	NA
Olfr482	-0.0263473264815746	NA
Otud3	-0.028113306744334	0.958048599574804
Timm8a1	0.207324165495413	0.38911248840582
1700063A18Rik	0.021585222935834	NA
Grcc10	0.429138949749928	0.0317496211926189
Susd1	0.217105670386528	NA
Llgl1	0.00628571785570632	0.98913824924119
Il23a	0.0878403383346676	NA
Hoxb2	0.0441195856752237	NA
B930069K15Rik	-0.663251373131098	0.229409870728346
Mki67	0.229222736367926	0.81629346316768
Snx5	0.263620974560031	0.219274411735158
Tmem52	-0.123228049254081	0.732043276414213
St3gal3	-0.142720152302114	0.757329824155389
Krt78	-0.0622072140665882	NA
Kifc5b	0.21567162547779	0.577813840990019
Khk	-0.428220541459016	0.251798696041896
Art5	-0.417494182140831	NA
Olfr53	-0.246904404471713	NA
Lmod2	0.0644207645538489	NA
Elf5	-0.0702040393345468	NA
Nle1	-0.0453414291815894	0.915423235393748
Gabarap	0.224008938925108	0.739451804047149
Sugp1	-0.307845946464302	0.161632834780165
Sprr2g	-0.170734360688083	0.45126030391202
Cry1	-0.211626967317989	NA
Dgkk	-0.118689271744439	NA
Ppil6	0.436731115594578	0.279110623839141
Pnpla3	-0.753541822824669	0.318354874210401
Wdr75	0.41568479213031	0.152919602455751
Enpp1	1.13848167922257	0.00065757391091227
Bicdl2	-0.134289954486377	NA
1700019E08Rik	-0.0812787377497403	NA
Vmn1r18	0.568456930138222	0.187370667960669
E4f1	-0.531197042239989	0.103873990945109
Pou3f1	0.332306821749544	0.600660434075359
Slc25a16	0.289957968801736	0.471080602256052
Ube2ql1	1.22383236267404	NA
Ubxn6	0.0267248558095501	0.939659124872829
Chchd1	-0.0825187157563208	0.766001892233793
Tnfrsf11b	1.18105325399699	0.182694539770107
Npy6r	-0.0582982178601089	NA
Rpl15	0.303172823657563	0.464742935419156
Marco	0.0150744569628121	0.950622338767525
Olfr502	0.191283454599002	0.66478254758612
P2ry6	-0.321128064328792	NA
Foxf2	0.828642383113391	0.431830612276813
Gas6	-1.24034638544451	0.0148718330600998
B4galt6	-0.263996109798353	NA
9430027B09Rik	-0.0700885365084493	NA
Slc13a1	0.00745709798054301	NA
Aamdc	0.276052012286276	0.334141139133038
Lamb3	-1.65624666283166	0.00533454608946515
2310041K03Rik	0.0579654046257493	NA
Epp13	0.0112030424557724	NA
1700120B22Rik	-0.332422836751288	NA
Gm10914	-0.486104070949336	0.329247584294616
Mfsd3	0.387806550248741	0.358917128861237
2310016G11Rik	-0.0726045618969956	NA
Zbtb45	-0.0776025320769211	0.830389630023467
Hoxa6	-0.195431604365806	0.824543749743243
Gm7056	-0.0718654890440434	NA
Tmem207	-0.194814490922825	NA
Ormdl2	0.862780332461181	0.0337289333507045
A630010A05Rik	-0.00439403193760867	NA
Alox15	-0.151225500666982	NA
Gm11961	-0.152053532609805	0.681496607401135
Shcbp1l	-0.0323326486226585	NA
1700039M10Rik	-0.180111171641421	NA
Olfr740	0.208225620899068	0.387037543372934
4930401C15Rik	0.19965705787379	NA
Olfr1271	0.0695240569497214	NA
Castor1	-0.0648957394610035	NA
Olfr900	-0.113900887906859	NA
Card6	0.196003222211075	0.746772798349258
Trdmt1	-0.248724206977537	0.661375796031378
Dhrs13	-0.0778586900198727	0.823116564734805
Slc39a6	0.686268269892204	0.0536540485253306
Klk8	2.56569138356119	NA
Cd68	-0.195716822130318	0.855077571549934
D830013H23Rik	-0.0771790665760646	NA
Supt4b	0.398706438502981	0.316476210778687
6330566A10Rik	-0.053208652742626	NA
C1qtnf2	-0.197126003326865	0.787129351239606
1500011B03Rik	0.2701577954887	0.413518677164651
Golm1	0.69239854959417	0.100552401474548
Rcor2	-1.16254404884578	0.0181938538629595
Tspan9	-0.118069518794022	0.826096100271007
Trhde	-0.159281791446098	NA
Olfr641	-0.0951195523058088	NA
Leo1	0.205509053155071	0.669928060260292
Tango6	-0.400857973009641	0.191039465708438
Olfr63	0.292255473885451	0.595676874304583
Zkscan17	-0.346225337299424	0.24954618341115
Olfr972	-0.0488971453586363	NA
Rdh7	-0.11957472222141	NA
Wdr24	-0.390161183900143	0.219369778708491
Prps1l3	0.185829993702982	0.642773822030652
Cyp8b1	-0.0309273567119834	NA
Cntnap5c	-0.0331778623215347	NA
Gm3764	-0.208388788349747	0.669884287393282
Adm	-1.10271480561599	0.0534587332430491
Grk1	0.0505677806715768	NA
Ythdc1	-0.0901824486864672	0.775505252175199
Olfr1228	-0.0671940175705938	NA
Clec4a3	-0.744196817306239	NA
Adh4	-0.0947287179859394	NA
Ltv1	0.12919943732408	0.805709266761544
Muc13	0.0723588964075608	NA
Rtn2	-0.0615356484289511	0.950207707819941
Fsd2	0.0665364740406084	NA
5033428I22Rik	-0.365930017491351	NA
Fam136a	0.443629368597649	0.25862859984688
Meltf	0.36092703645358	0.806065617237599
Mylk4	0.00838737020364731	NA
Olfr1158	0.0235409931197499	NA
Itgb5	-0.149146015015149	0.79173429187249
Dlg3	-0.0793321991074984	0.861368226514114
Hnf4aos	0.276797223607867	NA
Atf6	1.03466760527102	0.00139787330203573
Gm10658	-0.0070458268692322	NA
Nrsn1	-0.158999192458997	0.516897506520834
Camk2b	-0.656160849863525	0.00588771489184441
Gm3604	-0.168579224714486	NA
0610037L18Rik	0.184618074773995	NA
Vsig10	-0.380936982441896	NA
Smagp	-0.12359747313102	0.890657521626655
4932441J04Rik	-0.0518167263694271	NA
Hes3	0.0377286357606638	NA
A630072L19Rik	0.299757061883787	NA
Nuak2	0.701711030677307	0.217652357521519
Amdhd1	0.0296029547395305	NA
Ambp	0.0167200031979827	NA
Smim5	-1.00472473449359	0.229909052804571
Fanca	-0.0247462920346409	NA
Cd74	-0.211959625639141	0.878382686022188
Ubxn10	-0.165145608462333	NA
Lipn	-0.00326310265959734	NA
Lrrc25	-0.108499109024834	NA
1700120K04Rik	-0.0299703801207718	0.936491444340635
Gpr68	-0.175352706069327	NA
Kdelr3	-0.240140644256615	0.705349752442844
Wdyhv1	0.105246563485492	NA
5930436O19Rik	-0.803353041577828	0.0351386631639352
Lmbr1l	-0.562116899679501	0.0959559813448548
2310015A10Rik	0.068875766996253	0.92457421506591
5830408C22Rik	-0.587365452353636	0.106517095035872
Wdr18	-0.112938207716874	0.730635320941033
Mfsd5	0.172993190712039	0.65837898832714
Aldh6a1	-0.608881405095367	0.203431790394762
4933407K13Rik	-0.0151326766963996	NA
Grem1	-2.55303738601931	0.0186967183036835
Il9r	-0.0399360540588337	NA
Gm9693	-0.102668265808081	NA
Nsfl1c	-0.0367600368976974	0.933878648476026
Olfr510	-0.0525138349750088	NA
Gm9856	-0.925937741890697	0.0959798615181732
Ppef1	-0.123673415239277	NA
Cdh17	-0.0381673415456639	NA
Prmt8	-0.0631648739430063	NA
Vwa1	0.480303218919502	0.363623180497426
Olfr1128	0.0211831320401499	NA
Olfr1178	-0.179559680920716	NA
Rnf169	-0.116080986292265	0.81304754507557
Aox3	0.083599894158944	NA
Wbp2nl	-0.049601313679097	NA
H2-Q8	-1.08338020131895	0.0022460353996209
P2rx2	0.0594075451846071	0.905610595106173
F2r	0.45561524841881	0.474969515499369
Slc2a12	0.370829085119497	0.589511074687047
Nanos2	-0.0772006544579437	NA
2310068J16Rik	-0.108941279304194	NA
Zfp746	0.0893932351390118	0.845681780337686
2410003L11Rik	0.0703561542107093	NA
Actn3	0.0151477088282577	NA
Loxl3	0.75529022961875	0.0388494563466647
Entpd8	-0.152122012205591	NA
Ddx18	0.237573994169058	0.404493054792243
AW146154	-0.0264194783423139	0.963015879025991
Sdcbp2	-0.19128899080456	0.711996005373761
1600014C23Rik	0.380882265823849	NA
Adam21	-0.215681311670933	NA
Ubqln3	0.0223318043640959	NA
2210019G11Rik	1.00594678497127	0.121188375047252
Nlrp9a	-0.0399421296007205	NA
1700019A02Rik	-0.249253348308215	0.38829526894197
Myf6	0.420082480349255	NA
Rmi1	0.0604195342615276	0.898221452204397
Ccdc187	-0.322397346430981	0.188833919766584
Gdap2	0.179626494804909	0.822817570507783
Gpihbp1	-0.152660461285688	0.710364940068433
Csf3r	-0.181883493229748	0.845821549590447
BC048562	-0.127457226250006	0.729516818978261
Dynlt1b	0.138622649597606	0.645015450221628
4933407G14Rik	0.113783837300306	NA
Mup4	0.258700469872396	0.282810083342336
A430107J10Rik	0.351551573441045	0.710264469872021
Cyba	-0.462371324114411	0.527931137381085
4930404O17Rik	-0.0398436003735246	NA
Mmel1	-0.239487461436072	0.341124493369678
4930478K11Rik	0.011405125272129	NA
Adora2b	-0.0204523004472253	NA
Bbc3	-0.485675878924546	0.31946015682421
Gabrd	-0.116303294423387	0.913471789471192
Tmem178	-0.0818203683476056	NA
A2m	-0.634002849644492	NA
Vmn1r75	-0.331843082674058	0.485528622300772
Eef1akmt1	-0.158243350575617	0.654237071373902
1110038B12Rik	0.698931201947313	0.00331443299863807
1700024G13Rik	0.20306081693924	NA
Evi2a	2.90350908594922	2.33257800806922e-05
Agr2	0.438854541192655	NA
Pkd1l1	-0.604945361417933	NA
Hspb9	-0.0735759880364604	0.855077571549934
Pitrm1	-0.146215560466146	0.76097945111098
Gm11127	-0.314581159306127	0.539142724846116
Inpp5b	-0.0229989372024741	0.953588340856628
5830434F19Rik	0.85767258698894	NA
Fxyd7	-0.767244179401092	0.0303293782329921
Defa20	0.00394322616167058	0.992363185855435
Fbxw4	-0.522844187357031	0.0656352792754779
4933436I20Rik	-0.13320125654951	NA
Cndp2	-0.342435012697398	0.427104240692801
Olfr610	-0.015544754253407	NA
Mpc2	0.486843045127402	0.0952000226242037
Spry3	0.139195516852705	NA
Ikzf1	0.285761644562776	NA
Slc6a5	0.102224691373398	NA
2810474C18Rik	1.15209555870595	NA
Slc6a2	0.0605923117157949	NA
Osmr	0.50442565755089	0.157762910061494
Olfr646	0.0159279658575994	NA
Tent5a	0.0956338587255063	0.861505821321642
Olfr911-ps1	0.153611174945713	NA
Pcdhb10	0.109322493459497	NA
Flvcr2	-0.901970542342686	0.182107263944633
Notch4	0.268652527801974	0.690766627759648
Wfikkn1	-0.0525617943160608	NA
Slc38a8	0.627762135609163	0.25348725672523
Bin3	0.591938720020446	0.0313866096449173
Zg16	0.132497685901699	NA
Speer4a	-0.171453023026173	NA
1700102P08Rik	-0.237708471430209	NA
C130036L24Rik	-0.0122581059542427	0.990712002912306
Slc27a5	0.318618444510211	NA
Lhcgr	0.0044836953449125	NA
7420700N18Rik	-0.0231049539397227	NA
C330018A13Rik	-0.114374886317366	0.664309682155049
Krtap13-1	-0.260209515122317	NA
Pga5	-0.0924753577750094	NA
Bnc1	-0.0460669508143439	NA
Vmn1r19	0.00666118961423728	NA
Tax1bp3	0.46432452412231	0.0826150119745395
Gchfr	-0.423130809969677	0.433626555695592
1500010C09Rik	0.846300247311327	0.221133677525386
Zbtb17	-0.372269462730146	0.209376896374274
AU022840	-0.331883142023243	NA
Insyn1	-0.175231980874482	0.798226425105272
Tstd2	0.0568071716530873	NA
Sema4a	-0.856643510442285	0.219369778708491
D830030K20Rik	-0.144364570523786	NA
Slc29a1	1.05651750306742	0.224751620847308
Olfr1057	-0.0725147691582081	NA
9030624G23Rik	-0.0139996417627598	NA
Rasgrp3	0.224583691043717	NA
Greb1	-0.0391772549643542	NA
Serpinb9e	-0.112338967191526	NA
Gcsam	0.00808799794422208	NA
Tmem114	-0.150334887213951	NA
Safb	-0.523189378766796	0.191955655413845
Ppp2r2d	0.285754409479486	0.125485128853364
F630048H11Rik	0.0888637013119525	NA
Gab3	-0.437858174293361	0.353000999385888
Ankrd50	0.132085679811219	0.914209290703078
Spag1	0.394001431835974	0.361109635409355
Thyn1	0.0262215004605397	0.948110203467859
Ccdc78	-0.170356645357697	NA
Olfr1355	-0.250616796953141	0.229909052804571
Zfp229	-0.142555364973355	0.811770844378466
Fbxo45	0.0707038418648498	0.863507008382702
3100003M19Rik	0.0269492566125705	NA
Gm14440	0.149475289752593	0.811485276527956
Vmn1r185	-0.177742369191627	0.645150152332835
Igfbp2	-0.379900352851741	NA
Olfr1131	0.0248471093804528	0.950622338767525
Rida	0.587939000563689	0.327136804333307
Rhpn1	-0.446438855456689	NA
Ppwd1	0.227657167577284	NA
Mark4	-0.0785689291872159	0.763809656436526
Slc35b1	-0.214672630160726	0.170485826731063
Usp36	-0.404614186834761	0.607175786161675
Gsc	0.00704771835318905	NA
Kpna1	0.344103684160035	0.432052344466992
Sebox	-0.0925869563962322	0.799900028246651
Olfr509	-0.0564260314256723	NA
Anpep	-0.0208119985252752	NA
Grem2	-0.0311797310686711	NA
Htr1d	-0.0679369701052282	NA
Olfr357	0.119920211910041	NA
Gm10653	0.165140374549215	0.798369729737498
Atad3aos	-0.285839987206684	NA
Midn	0.449566021362043	0.293317686388664
Hemk1	-0.477751084861301	0.139062944854039
Cyp4a12a	-0.0109765589840395	NA
Itgb2l	-0.16662798243937	NA
Iqcb1	-0.419386043836931	0.165725110186739
A730089K16Rik	-0.0803219242440668	NA
Olfr1044	0.00479730572867138	NA
Cdt1	0.142021640153287	0.786565036245392
Vmn1r74	-0.0187808300491128	NA
Zbtb8b	-0.136628357007647	NA
Msh6	0.303755151063819	0.34779405678534
4930555K05Rik	0.0563029043485568	NA
Gm8630	0.184177089546831	NA
Serpina3f	0.015259848181447	NA
Psmc4	0.121136929128413	0.830118564951409
Olfr649	-0.0613187861271486	0.826974859164254
Gsta2	0.069143576723938	NA
