gene_name	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_log2FoldChange	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_padj
Tnfsf11	0.443016135883885	0.61772993761056
Akap11	0.0798606497537646	1
Rgcc	0.11870575894149	0.978986218008379
Tdrd3	0.0226763288087664	1
Naa16	-0.0829731561839562	1
Diaph3	0.0587897005600851	1
Mtrf1	-0.194303537478336	0.732318460143311
Wbp4	0.0119949375689206	1
Sugt1	0.0368531683602271	1
Cnmd	0.126418875632622	1
Olfm4	-0.208532541214169	0.867017789563289
Elp3	-0.0215069818992391	1
Scara5	-0.882026467883149	0.000114378495682237
Pbk	0.0239259683857987	1
Esco2	0.0148961872171445	1
Ccdc25	0.00641069677442131	1
Clu	0.240397575613403	0.557709450740624
Adam2	0.0352443373525617	1
Ephx2	-0.0651140409713261	1
Chrna2	0.00823768034638508	1
Trim35	-0.264039970877912	0.220454691234477
Stmn4	-1.40515054241177	0.0317495186127628
Dpysl2	0.186411450656201	0.840460725559293
Bnip3l	-0.105210461042073	0.966462749480077
Ppp2r2a	-0.0414384429429015	1
Ebf2	-0.302479768609487	0.78929075335628
Nefm	-0.233706643630292	1
Nefl	0.0410514658692233	1
Adam7	0	NA
Adamdec1	0.0791830933706769	1
Nkx3-1	-0.000821606178390019	1
Pibf1	0.120959529223872	0.987959663059922
Entpd4b	-0.311590854732737	0.438556925046844
Bora	-0.0392456186814938	1
Tnfrsf10b	0.377173042851289	0.378554882613747
Rhobtb2	-0.131322528413814	0.849646562951942
Klhl1	-0.341475162883482	1
Pebp4	-0.219641645085223	1
Bin3	0.00185909555126606	1
Pdlim2	-0.0580106245346015	1
Sorbs3	-0.241637531120474	0.481629676666863
Ppp3cc	-0.231938480784091	0.585849262763556
Slc39a14	1.57356993151894	4.03366503395922e-09
Fam160b2	-0.0844179711933784	0.984465042892465
Hr	0.0835620351700947	1
Sftpc	0	NA
Bmp1	0.265470051626771	0.585406592919927
Dmtn	-0.128334141521189	1
Xpo7	-0.0870499074747045	1
Fgf17	-0.273724100440192	1
Dok2	-0.0822313777935759	1
Gfra2	0.0685317791397664	1
Rb1	-0.0735187946895644	1
Rcbtb2	-0.176756993352832	0.708466730250442
Itm2b	-0.0589927266647042	0.896388280044681
Med4	-0.0165505006699431	1
Sucla2	-0.174138256697818	0.936371238113193
Uchl3	0.072405048578863	1
Gpc5	-0.00784042987009544	1
Trim52	0.98038360428137	0.388884314254412
Spry2	0.0625544295650221	1
Rbm26	0.047723951148393	0.987234102199123
Rnf219	0.261565889150432	0.605845054756376
Ednrb	0.505159371681721	0.220454691234477
Scel	-0.0899870187770282	1
Fbxl3	-0.0557157253463164	1
Cln5	0.0160731955424317	1
Acod1	0.229171910412585	1
Dct	-0.10111543989367	1
Tgds	0.0532589204384206	1
Gpr180	0.228621149856141	0.600463920544994
Cldn10	0.0514953226360555	1
Dnajc3	0.192465399911079	0.15043352236106
Mbnl2	-0.0300509285607406	1
Nipbl	-0.00759354167708102	1
Nup155	0.00330597090353071	1
Gdnf	0.491841622990234	0.892584244830844
Osmr	0.787401144160976	0.0102117615509966
Fyb	-0.0444213822276896	1
C9	0.0570519516658985	1
Dab2	1.06915303376549	0.00087355495278173
Ttc33	0.00338294638929702	1
Mroh2b	0	NA
Gzme	-0.306934648548343	1
Mcpt8	-0.23877355346764	0.81712201739697
Rab2b	0.19630468083799	0.934103304024152
Mettl3	0.127952526518	0.964231601018436
Dad1	0.0985941060522214	0.903794034929534
Lrp10	0.0923106050961133	1
Rem2	-0.324160057379501	1
Haus4	-0.0925499466237636	1
Ajuba	0.164054016093607	1
4931414P19Rik	-0.129722990501485	1
Slc7a8	0.384163698339199	0.0578044757082495
C6	-0.0283163251768036	1
Fbxo4	0.171818357083012	0.934103304024152
Acin1	-0.0843890599642908	0.80032633140065
Oxct1	-0.226447770723109	0.618030508952533
Drosha	-0.127995855266513	0.512037651436654
Psmb5	-0.0467157586733761	1
Pabpn1	0.0291391789630379	1
6030458C11Rik	-0.0667268443165592	1
Pdzd2	0.175323945220504	0.818611622554405
Slc22a17	-0.196194554900302	0.960399739019855
Golph3	-0.00618741236244694	1
Zfr	0.035746534530798	1
Efs	0.230810322023065	0.867960275554199
Ngdn	0.0694019380023636	1
Sub1	0.0391884573742103	1
Npr3	0.56668980779712	0.0695472669145626
Jph4	0.209763610968565	1
Dhrs2	0.269908603051898	1
Dhrs4	-0.0209750976348138	1
Carmil3	-0.311349267209373	1
Cpne6	0.61734997927923	0.78297036671353
Dcaf11	-0.0554368194575484	1
Fitm1	-0.323371066384416	0.768630482389385
Psme1	0.0144725045921541	1
Emc9	-0.327385138099072	0.479188194063742
Tgm1	0.153076201482827	1
Cideb	-0.00547346614393773	1
Adcy4	0.118530757665896	1
Ripk3	0.057610444111996	1
Sdr39u1	-0.367288434588125	0.627572790259214
Cma1	0.521352030144589	0.599813375122017
Mcpt2	0.0489911445205668	1
Mcpt1	-0.0860677327512476	1
Zscan26	0.023493947812406	1
Atp12a	-0.0527975546085634	1
Sema5a	0.0252271409379634	1
Cct5	0.0418209510604847	0.985331967979177
Cmbl	-0.326291370608026	0.709134013909366
Ropn1l	0.16619555596146	1
Ankrd33b	0.198059248109965	0.772831913329888
Ctnnd2	-0.293724295380215	0.754840749164881
Tars	0.194539385131566	0.656065445316303
Slc45a2	-0.0398250734727737	1
Amacr	-0.150519498191034	1
Skor1	-0.408844515774152	1
Rai14	0.374838079492698	0.0314578589831347
Brix1	0.107641985622419	1
Rad1	-0.0839913862161863	1
Ttc23l	0.416191635978976	1
Nadk2	-0.136609416843646	0.985331967979177
Mtdh	-0.0952715884663074	0.987959663059922
Laptm4b	-0.216687810015269	0.727373861668273
Sdc2	0.0139379268980493	1
Dnah5	-0.164500053069115	1
Trio	0.0214086442411772	1
Ank	-0.0858153309471601	0.938633647799995
March11	-1.03615273992423	0.438043547353782
Retreg1	-0.257112359631783	0.761158287782828
Myo10	0.224539884124076	0.610120786171678
Rnf19a	-0.108288513224057	0.691115229459019
Pabpc1	-0.0905093001220562	1
Ywhaz	0.0581628403804418	0.977230734540299
Grhl2	-0.433197941680599	0.985331967979177
4930447A16Rik	0	NA
Rrm2b	0.220940185384276	0.855157195580276
Atp6v1c1	0.110765092930552	0.885106280156771
Baalc	1.02115167689504	0.224827512791974
Fzd6	0.317260204679863	0.762131950735132
Slc25a32	0.199213425871587	0.721410721445767
Dcaf13	0.148089059760849	0.626263076583808
Dcstamp	-0.0510775415366286	1
Dpys	0.0433901428248915	1
Lrp12	0.216806088156814	0.947635462293019
Zfpm2	0.614198120043221	0.509367138373625
Oxr1	-0.205597146630933	0.309936688881844
Angpt1	0.034470765532012	1
Csmd3	0.227293737582041	1
Eif3h	-0.00221923304365372	1
Utp23	-0.191333324401923	0.900624080280007
Rad21	-0.00439892001462309	1
Slc30a8	0.00650795641454795	NA
Cdh10	-0.411593645897292	0.981239665518172
Shcbp1	0.117079188010172	0.972294265255585
Rida	-0.215863683600113	0.473104098695457
Matn2	0.257119065682987	0.983918487374779
Pop1	0.0203594757858757	1
Stk3	0.178838409229836	0.433525956221273
Osr2	-0.42066681485763	0.894308408538488
Khdrbs3	-0.0977865938221452	1
Zfat	-0.106942670472484	1
Eif3e	-0.02317074710881	1
Emc2	-0.060581516420861	1
Eny2	0.0501714965335171	1
Ebag9	0.131827875233698	0.947037584075664
Sybu	-0.17115252193642	0.991444793178164
Kcnv1	0	NA
Myc	0.20969500989006	0.601917075352378
A1bg	0.469916481600113	0.950030725569745
Washc5	0.0275504604740525	1
Sqle	0.181731896604036	0.830431192526467
Mtss1	-0.0993737839011179	1
Ndufb9	-0.27808508198362	0.435296416295128
Klhl38	0.241494591767524	1
Fbxo32	0.682696976363197	0.268443653911419
Wdyhv1	-0.21117508578617	0.840460725559293
Atad2	-0.0468223477968644	1
Zhx1	-0.0931024450527731	0.844218154892212
Gm29394	0.20918689645323	1
Tbc1d31	-0.0789498663220293	1
Derl1	-0.0247571011257329	1
Slc22a22	-0.0220247398381096	1
Has2	0.989257583689564	0.0391936324569134
Mtbp	-0.0908946064570787	1
Mrpl13	0.021008103957084	1
Col14a1	0.111332596383788	1
Sla	-0.0846098461603125	1
Lrrc6	-0.555290718035879	0.918403541318755
Adcy8	0.0608543960800401	1
Asap1	0.0490649202451225	1
Fam49b	-0.0640646558035701	1
Wnt7b	0.607189916358336	0.854875547413929
Ppara	-0.856634378623197	0.266730096077294
Gtse1	0.072303183717183	1
Trmu	-0.17853334904398	0.961026272842493
Brd1	-0.0191960993030269	1
Ttll8	0.0137976652613969	NA
Tef	0.00900143807128956	1
Zc3h7b	-0.0145430591690361	1
Rangap1	-0.0411657320964455	1
L3mbtl2	-0.0587629063784168	1
Rbx1	0.00953544214423156	1
Xpnpep3	0.146750069093174	0.942969936973514
St13	0.0364646667301896	1
Slc25a17	0.144563096180548	0.752266364306971
Adsl	-0.209269602433884	0.671268740821451
Fam83f	0.20969638830705	1
Mief1	-0.0506428730875715	1
Tab1	-0.0244568037176522	1
Syngr1	-0.117750793134736	1
Cacna1i	1.44178588763855	0.121609117605824
Deptor	-0.0266616321762286	1
Dnal4	0.0985145371431117	1
Nptxr	0.468876673666739	0.394073290531044
Dscc1	0.220819453369591	0.827128055836321
Enpp2	-0.0978896573233522	1
Josd1	-0.041181193014899	1
Tomm22	-0.0439223034268707	1
Cby1	-0.235697276363525	0.382254402535153
Dmc1	-0.141342187812845	1
Ribc2	0	1
Smc1b	0.424905336191558	0.966529889635386
Csnk1e	-0.0655173187941746	1
Fam118a	0.152766735492811	0.978910657490088
Upk3a	0.00650648849692774	NA
Sh3bp1	-0.0612165273012061	1
Samm50	-0.192237469428115	0.423755630299125
Parvb	-0.0136577399129846	1
Parvg	-0.0787387577001718	1
C1qtnf6	0.395502592252772	0.656065445316303
Efcab6	-0.462708974003227	0.807273115281956
Ttll1	-0.139431283008766	0.875931169919863
Myh9	0.0904205624587005	0.949260633195229
Cyp2d26	0.502599011445963	0.905600002169699
Adamts20	-0.753022867990253	0.171522340617709
Ndufa6	-0.10734631157656	1
Twf1	0.265998305044863	0.383495400437274
Smdt1	-0.212553095165594	0.601253758460639
Naga	0.185646887446468	0.872006202453417
Nell2	0.320540586965926	1
Wbp2nl	0	1
Sept3	0.27003385131629	0.992347911375207
Slc38a2	0.0744184679720943	0.934856309621801
Srebf2	0.124050558378464	0.586027690814994
Slc38a4	-0.246075155217222	0.933359261905484
Rpap3	-0.0499803396607197	1
Endou	-0.0874388151885975	1
Rapgef3	-0.0192751158264443	1
Xrcc6	0.089997961761522	1
Desi1	-0.00527699326070763	1
Pmm1	-0.133932893254654	0.991444793178164
Hdac7	-0.132181562567079	0.880703483212245
Polr3h	-0.465712119788436	0.818611622554405
Aco2	-0.237239010345183	0.779432464141603
Vdr	0.182914444291592	0.943822862747057
Col2a1	0.182435920284533	1
Hoxc10	-0.295688142914926	0.465103395671157
Hoxc5	0.57671486716537	0.519150046346809
Gtsf1	0.0107200267807326	1
Nckap1l	0.0438257015395048	1
Pde1b	0.195856306568326	0.679630434515678
Ppp1r1a	-0.174315031297751	1
Glycam1	-1.92419717774268	0.195510204867982
Shisa9	0.250788789479662	1
Tnfrsf17	-0.599783597726147	0.901028928965166
Txndc11	0.259944355797588	0.20883999590837
Litaf	0.188844210413747	0.387128667238137
Prm1	-0.150041529719509	1
Nubp1	0.269333911451551	0.468115239374118
Ciita	0.0135104974593601	1
Emp2	-0.00152014767396656	1
1810013L24Rik	-0.00484127539824933	1
Bcl6	-0.130532853842365	0.860280424803648
Trp63	-0.224807991326936	0.953337617144947
Cldn1	-0.00499771156541896	1
Il1rap	0.0675782456145273	1
Anks3	0.0270604028972006	1
Nudt16l1	-0.00706736595703484	1
Mgrn1	-0.0262254019362473	1
4930562C15Rik	-0.368266959761926	0.979416817697278
Srl	-0.419235547473334	0.51158135805259
Crebbp	-0.15910764186682	1
Fgf12	0.800398793637678	0.671268740821451
Hrasls	-0.118731658412007	1
Zfp251	-0.100559373435376	1
Hes1	-0.0206999707678854	1
Zfp263	0.0554762265360461	1
Atp13a3	-0.0312512579885716	1
Mefv	0.183437764760682	0.837791637742412
Glyr1	-0.0358807285737673	1
Tmem44	0.311241778402988	0.696876444674758
Lsg1	0.0234460588908406	1
Rogdi	0.0780646388029492	1
Sept12	-0.00661784158273978	NA
4930451G09Rik	-0.322186200157424	0.987234102199123
Eef2kmt	0.194377150516969	0.71831984123784
Ercc4	-0.0597647665698585	1
Gpt	-0.426195426642474	0.535833346709455
Apod	-0.0484987210336608	1
Adck5	-0.405831509443255	0.566269304290039
Cyc1	-0.350540946747038	0.246322464590132
Sharpin	-0.0500632910681286	1
Maf1	-0.0592612915862354	1
Hgh1	0.542193617427676	0.445236662698062
Dgat1	-0.231193574040207	0.693882101219237
Hsf1	-0.0329326643297433	1
Bop1	0.265446790652814	0.468115239374118
Mroh1	0.0263583128627657	1
Fbxl6	-0.120299173329193	1
Slc52a2	0.229173029676383	0.953337617144947
Gpaa1	0.242425944447538	0.916130906721401
Oplah	-0.0283136881892468	1
Grina	-0.145141707454099	0.8966447082343
Plec	0.138441863126698	0.987959663059922
Scrib	0.189245314633308	0.919751935476749
Tsta3	-0.0717098945751576	1
Pycrl	0.128513766271057	0.943113264819443
Naprt	-0.259154074795856	0.770587597116054
Gsdmd	0.0935464931363386	1
Ly6h	-0.0693448066012831	1
Gpihbp1	-0.102019047651622	1
Rhpn1	0.183395766236466	1
Ly6g	-0.165205457692167	0.912562120907053
Ly6f	0.248522584091206	1
Ly6c2	-0.100485299265199	1
Ly6i	0.0743081301158833	1
Ly6e	0.0183240095037367	1
Cyp11b2	0	NA
Gm9747	-0.592470019622692	0.0445249509296508
Lynx1	-0.531465808705561	0.0795817808964123
Lypd2	-0.183341209793349	1
Slurp1	-0.864644518550647	0.526094205888437
Psca	0	NA
Zbtb11	-0.0544552287047717	1
Arc	-0.277880515763112	0.986918104068082
Mroh4	0	1
Cep97	0.106689541518094	1
Ptk2	0.182242435713833	0.893728128257386
Mapk12	0.0469602011021701	1
Miox	-0.347243591720394	1
Lmf2	0.119427507358022	1
Tymp	0.642770521594882	0.818611622554405
Chkb	-0.0802987622731291	1
Mapk8ip2	0.318411044615811	1
Arsa	0.355244450614508	0.316259704141062
Rabl2	0.0699178255677411	1
Acr	-0.324696583152833	1
Shank3	-0.140341643773873	1
Kif21a	0.0986241529662462	1
Yaf2	0.00125317870604392	1
Zcrb1	-0.156681831350575	0.597444302776945
Alcam	0.284292154878762	0.25553943394335
Cblb	-0.0300449534605723	1
Bbx	0.366502903038844	0.249017491746716
Retnlb	0.134607664368401	1
Retnlg	-0.0936273191295981	1
Morc1	0.467004207950775	0.977011963543937
Nectin3	0.50620013824404	0.185306916556211
Cd96	0.304386022855201	0.919751935476749
Tagln3	-0.80731787523734	0.60609469426932
Gcsam	-0.157775743850266	0.984263422320734
Cd200	0.00846099919290645	1
Atg3	-0.0226274442623293	1
Slc35a5	-0.0448426677819246	1
Ccdc80	0.57721197060161	0.16535089227944
Cd200r1	0.256365269318714	0.449883832276601
Gtpbp8	0.00417696286668187	1
Mzt2	-0.0886953577457304	1
Prkdc	-0.0579179063256183	1
Mcm4	-0.0149410616294986	1
Ube2v2	0.0239054684124462	1
Snai2	0.0718537219909709	1
Fopnl	-0.249557380788936	0.32103068664807
Nde1	0.048866599203832	1
Mpv17l	0.293783686005393	0.650128618304549
Pdxdc1	0.124994738905617	0.962925068379064
Ntan1	0.0715007913352604	1
Rrn3	0.0190430153089013	1
Pla2g10	1.22540755429779	0.310923637776355
Bfar	0.00131906374104807	1
Parn	0.224276868550854	0.29713845660015
B3gnt5	-0.169465149997804	0.979202204813758
Boc	-0.0281930416353961	1
Sidt1	-0.538027358085529	0.789591461382278
Naa50	-0.121853759595326	0.859403690433175
Ccdc191	0.133580656169078	1
Hira	-0.106318926883887	1
Qtrt2	0.0969546430462217	1
Drd3	0	NA
Mrpl40	-0.038867723727081	1
Gbe1	-0.0112566889178536	1
Zbtb20	0.00652905230330235	1
Usp7	-0.0444811384488973	1
Pmm2	0.192999324847057	0.524434523109004
Tmem114	-0.00815475820541643	NA
Dgcr8	0.0979620952928518	0.911792666390367
Trmt2a	-0.0362673213505154	1
Arl6	0.378797874954767	0.500793960973034
Crybg3	-0.389174065100541	0.21517117036203
Riox2	-0.0060922511340884	1
Gsc2	NA	NA
Cpox	-0.115394295493951	1
Cldnd1	0.046930856801396	1
St3gal6	-0.484273579615453	0.0560741721491753
Cmss1	0.0527964585249972	1
Tbc1d23	-0.064663589155597	1
Klhl22	0.0650542359555345	1
Nit2	0.285238559634219	0.588955554734902
Tomm70a	-0.0336571181330107	1
Tmem30c	0.162448761071958	1
Tmem45a	0.305494289404308	0.940304933212694
Adgrg7	-0.359444900397384	0.667916289050321
Slc7a4	-0.000755310506612956	1
Tfg	0.143961990372135	0.936556601641827
P2rx6	-0.470729174523364	0.24019803301026
Lrrc74b	-0.377997922044578	0.914545611153187
Thap7	0.210445257447877	0.846248350955113
Lztr1	0.0925046754195554	0.984051481918952
Ncam2	0.211164890342077	1
Aifm3	-0.534050538477302	0.923066674935603
Snap29	-0.0884541498572242	0.78701273270292
Serpind1	-0.521881184913282	0.910677848255851
Ccdc116	0.110473821850326	1
Sdf2l1	0.309219577073684	0.246322464590132
Dlg1	-0.00704681946215956	1
Ppil2	0.0765677912780541	0.998438532294662
Senp5	0.233685331485031	0.038093328415456
Ypel1	-0.160699672145164	1
Ncbp2	0.134651576596674	0.82225613688414
Top3b	-0.188426637737629	0.813926630162667
Meltf	-0.00712601285774416	1
Pak2	0.0535794311436193	1
Spag6l	0.846295064124721	0.688046101336237
Wdr53	-0.227807730166416	0.468127479265696
Fgd4	-0.0346469966890932	1
Dnm1l	-0.0347074214930884	1
Igsf11	0.0814216096261965	1
Tnk2	0.022256933442675	1
Yars2	-0.0593482296131788	1
B4galt4	0.105959444977966	1
Tfrc	-0.165323412124247	0.934185380224085
4930435E12Rik	NA	NA
Arhgap31	0.108900476632188	0.840460725559293
Fyttd1	-0.000179052541798701	1
Lrch3	0.0945012604735693	0.861364955681063
Lmln	-0.0757544290459729	1
Popdc2	-0.351226028530232	0.65142088455308
Maats1	-0.522139134968436	0.906774410619362
Osbpl11	0.15724511061129	0.46545638733259
Snx4	0.224588524783596	0.107605559971352
Nr1i2	0.031720766294548	1
Zfp148	-0.020064871026822	1
Gsk3b	0.134889966671206	0.735477905679662
Umps	-0.0423947553115433	1
Fstl1	0.621424397315507	0.317120516695332
Itgb5	0.58852963415636	0.00263014399943224
Cyp2ab1	0.0458069125862205	1
Ndufb4	-0.278576892207364	0.505276795724179
Hgd	-0.311104019443501	1
Abcc5	-0.0876833988703247	1
Muc13	-0.00773663910683989	1
Rabl3	0.0446413551891612	1
Gtf2e1	0.0490096892219533	1
Stxbp5l	-0.0149898506893025	1
Hcls1	0.0234344535859479	1
Ropn1	0	NA
Ccdc14	-0.0798808262536497	1
Mylk	0.031854948300403	1
Iqcb1	-0.000683081142172307	1
Eaf2	-0.188880695261702	1
Adcy5	-0.0693038405754903	1
Ap2m1	0.0474892147490909	1
Ece2	0.484717285616307	0.848305754602221
Clcn2	-0.0359019517884709	1
Pdia5	0.384774920677804	0.492091789332554
Thpo	0.0224474888833337	1
Dirc2	-0.227665300630576	0.592033502737239
Hspbap1	-0.0983876354339449	1
Ehhadh	-0.128126614993365	0.978910657490088
Senp2	-0.0109254091927587	1
Tmem41a	-0.0198128072176692	1
Tmprss15	-0.00791057906193993	NA
Tra2b	0.0349092180550225	1
Chodl	-0.479926512791549	0.419496900672042
Dgkg	-0.0400269058496125	1
Btg3	0.193953521699762	0.846527656969004
D16Ertd472e	0.0906224342017076	1
Cxadr	0.032932667169028	1
Usp25	-0.0564518897290097	1
Ahsg	1.28437658211015	0.141027476906309
Fetub	0.971492085084143	0.457640752925868
Kng1	-0.10543201870985	1
Samsn1	-0.0512692469358814	1
Hrg	0	NA
Adipoq	-0.24904896172288	0.706725672359101
Rfc4	-0.118436021521883	1
Robo1	0.218329371451074	0.948748467121579
Eif4a2	-0.0963099087568672	0.728525973304952
St6gal1	0.072831331395371	1
Prl2a1	0	NA
Masp1	0.856168043356099	0.142856955489801
Mrpl39	-0.0717632412797501	0.987949079710812
Atp5j	-0.208726822636069	0.671826712294194
App	-0.00845620547270807	1
Adamts1	0.657564132145142	0.0131776484635144
Adamts5	0.277552217061253	0.254433280811083
Ets2	0.265510966279782	0.170185705985429
Dyrk1a	-0.124716547518007	0.686747741668548
Dscr3	0.0548010888704296	1
Slc15a2	0.237520106427471	1
Ildr1	0.801255266318143	0.646911519402394
Cd86	-0.13886114654613	1
Stfa2	0.15465093266557	1
Kpna1	0.0279444048085468	1
Parp9	0.0895803290027945	1
Arl13b	-0.0420395636561344	1
Pros1	0.426330613335657	0.075534390582139
Psmg1	-0.0395662846272487	1
Brwd1	-0.117261549321984	1
Krtap15	NA	NA
Grik1	-0.0340380157716082	1
Fam3b	-0.301065018432792	1
Pigp	-0.0667484997600867	1
Ripply3	-0.281515977707654	1
Chaf1b	0.0590633876615987	1
Dopey2	-0.302669620534665	0.358335381615478
Cbr3	-0.132565044764401	1
Setd4	-0.0346053537191432	1
Clic6	0.114296090871155	1
Rcan1	0.826956075534585	0.000338610327270686
Runx1	0.297850880444772	0.368582592006158
Atp5o	-0.230535735590374	0.588096480547551
Itsn1	-0.0123656855852401	1
Donson	0.0743752770372132	1
Son	0.0269794912426576	1
Gart	0.170912757458555	0.681071791814068
Tmem50b	0.0194283171009633	1
Ifngr2	0.124137998978023	0.945785899656914
Ifnar1	0.311477206697021	0.426346998953232
Il10rb	0.0459006285640029	1
Ifnar2	0.0219018677065209	1
Cfap298	-0.031086969426663	1
Synj1	-0.00595202175861036	1
Paxbp1	-0.0117793151768503	1
Mis18a	-0.13191101002181	1
Sod1	-0.131031923907444	0.487465602719633
Scaf4	0.0130282114558647	1
Krt75	-0.179407080656909	1
Zfp641	-0.186413356552477	0.94618306919238
Lalba	0.246231637155424	1
Kansl2	-0.073652002689794	0.987959663059922
4930415O20Rik	0.58650717873618	0.865146143934471
Adcy6	-0.189412894566436	0.7192972971027
Enah	0.180504350749997	0.882737744875984
Wnt10b	0.182246267055079	0.976416866776347
Wnt1	-0.038310204539897	1
Lmbr1l	-0.0535353944732916	1
Dhh	0.287462685098149	1
Tuba1b	0.101725681979188	0.832031055558787
Prpf40b	-0.0084511418903253	1
Fmnl3	0.266529936630457	0.491937114686635
Nckap5l	0.107187073130441	1
Tmbim6	0.0570943464115281	0.966833603520346
Faim2	0.541689337923062	0.801633597111949
Aqp2	-0.0302188038475894	1
Racgap1	-0.172960554156803	0.675408315179159
Asic1	-0.238621503660714	0.931343414081539
Smarcd1	0.0848130899282249	1
Gpd1	-0.533419619229495	0.268612484008544
Cox14	-0.302760801511384	0.367652090974201
Cers5	0.171501582200976	0.720223208624433
Lima1	0.151204359657406	0.940438720870932
Larp4	0.0586662109293953	1
Dip2b	0.0430111447691185	1
Atf1	0.00588800019998205	1
Slc11a2	-0.120868431720349	0.983509647348705
Cela1	-0.246771891280172	0.865117921544041
Slc4a8	0.196803599235378	1
Scn8a	-0.39166325088237	1
Nr4a1	-0.979684304435673	0.0180041310031433
Pcdhgc4	-0.0733656671502515	1
Krt7	0.0741121555146642	1
Krt6b	0.0358759179446278	1
Krt18	0.295856823784223	1
Csad	0.0180193013987308	1
Soat2	0.535298321488313	0.44618823191165
Igfbp6	-0.516739718800346	0.420782789981963
Amhr2	0.114908036407337	1
Prr13	0.00101213313224842	1
Map3k12	0.458010175044369	0.311381443971374
Tarbp2	-0.0353839593523766	1
Npff	0.131713198442887	1
Calcoco1	-0.0827995380962395	0.997562019548777
Fabp2	0	NA
Sncg	0.00141121709635003	1
Rttn	0.0882414774455411	1
Cdkn1a	0.623402857102196	0.00102116066808752
Nus1	0.251657614741353	0.141758465796774
