gene_name	Injured_MRL_MpJ_1_week_post_injuryvsUninjured_MRL_MpJ_1_week_post_injury_log2FoldChange	Injured_MRL_MpJ_1_week_post_injuryvsUninjured_MRL_MpJ_1_week_post_injury_padj
Vmn1r-ps27	NA	NA
Gm6004	0.0198828278937566	1
Gm4246	0	NA
Gm7030	0	1
Esp34	NA	NA
Gm17973	NA	NA
Gm20493	NA	NA
Gm20426	0	1
Vmn1r-ps63	0.089680275165362	1
Trav9n-1	0	NA
Gm20499	0.127205554186666	1
H2-Q3	0	NA
Gm18359	0.00793788197797369	1
Gm2308	-0.650441826696878	0.999692446384552
Vmn2r-ps68	NA	NA
Zfp963	-0.283450603594409	0.881719369367866
Gm20519	0	1
Vmn2r-ps79	NA	NA
Gm3585	NA	NA
Gm5682	0.0987441508701342	1
Gm9577	0.0499851093280677	1
Gm7031	0	NA
Vmn1r-ps46	NA	NA
Gm19684	-0.184987796815538	1
Gm8752	0.139095018185995	1
Hmgb1-ps7	-0.317789600194079	1
Gm8801	0	1
Vmn1r-ps56	NA	NA
Vmn2r-ps77	NA	NA
Gm6659	0	1
Gm20452	NA	NA
Olfr113	0.0444510816469277	1
Gm17919	NA	NA
Gm18200	0	1
Gm20543	NA	NA
Gm20454	NA	NA
Gm4214	NA	NA
Gm8877	NA	NA
Cdk3-ps	-0.326885288593917	1
Gm6887	0.271371751140136	1
Vmn1r-ps29	NA	NA
Gm20530	NA	NA
Prps1l1	0.0432150199434507	1
Gm20447	0	1
Vmn2r-ps76	NA	NA
Gm3623	NA	NA
Gm20509	0.177223504167463	1
Vmn1r-ps26	NA	NA
Zfp419	0.00958705642589254	1
Gm20415	NA	NA
Gm3563	0	NA
Gm6726	0	NA
Gm6633	0	1
Vmn1r-ps60	NA	NA
Esp36	NA	NA
Gm18284	0.582683847649449	5.45085545824836e-37
Vmn1r-ps55	NA	NA
Vmn2r-ps57	NA	NA
Gm20388	-0.503765000792737	0.94293729814146
Vmn2r-ps82	NA	NA
Vmn1r-ps66	NA	NA
Gm8868	0	NA
Zfp977	0.488266863777881	1
Vmn1r-ps40	NA	NA
Gm4831	0	NA
Olfr754-ps1	0.00816161676900008	1
Esp31	NA	NA
Gm20525	NA	NA
Hspe1-ps3	-0.113950546921831	1
Gm20503	0.0571713641221886	0.0408470587661225
Platr17	0.484723679771404	1
Vmn1r-ps62	-0.0285959569692343	1
Vmn1r-ps64	NA	NA
Vmn2r-ps74	NA	NA
Gm20532	-0.358402977562914	1
Vmn2r-ps83	NA	NA
Gm20430	NA	NA
Vmn1r-ps68	NA	NA
Gm20441	-0.0822281016546175	1
Gm20392	0	1
Gm20391	NA	NA
Gm17782	0.0154911125207965	1
Gm20479	-0.0657234817337047	1
Vmn2r-ps58	NA	NA
Olfr296-ps1	NA	NA
Gm6623	0	1
Gm19203	0.0408723304201653	1
Gm20549	NA	NA
Vmn2r-ps59	NA	NA
H2-Pb	0	1
Gm20401	NA	NA
Gm7648	NA	NA
Olfr306-ps1	NA	NA
Gm20541	0.268918556838376	1
Gm20399	NA	NA
Gm20445	0	1
Olfr758-ps1	NA	NA
Vmn1r-ps59	NA	NA
Olfr300-ps1	0.0687814550930963	1
Gm20462	0	NA
Vhl-ps1	0	NA
Gm9613	NA	NA
Gm18354	NA	NA
Gm5594	NA	NA
Olfr115	-0.287524891463651	1
Gm20453	NA	NA
Zfp141	-0.194029159654188	1
Gpank1	0.183775903748102	1
Vmn2r-ps86	NA	NA
Vmn2r-ps65	NA	NA
Gm8018	NA	NA
Gm18779	NA	NA
Vmn1r-ps69	NA	NA
Gm20545	NA	NA
Gm18958	0	1
Vmn2r-ps70	NA	NA
Vmn2r-ps40	NA	NA
Gm20526	NA	NA
Rpl9-ps9	0.0187687316873862	1
Gm18734	0.241234330328562	1
Vmn2r-ps37	0	1
Vmn2r-ps78	NA	NA
Vmn2r-ps46	NA	NA
Gm18733	0.457938672468469	1
Gm7696	0	1
Vmn1r-ps31	NA	NA
Vmn2r-ps56	0	NA
Vmn2r-ps45	0	1
Gm2991	0	NA
V1rd19	NA	NA
Gm8835	0.0492853884108989	1
Gm18737	0	1
Gm8878	0	1
Gm18833	NA	NA
Vmn1r-ps83	NA	NA
Gm20489	-0.25139882683307	1
Gm8902	0	1
Gm20472	-0.521556750572866	1
Vmn1r-ps57	NA	NA
Gm18360	-0.0601117318168497	1
Gm18520	NA	NA
Gm20518	-0.157100692415617	1
Cyp21a2-ps	0.0795544945295708	1
Gm20473	NA	NA
Vmn1r180	-0.0227505639934361	1
Vmn1r-ps65	NA	NA
Gm18808	NA	NA
Gm20495	NA	NA
Rpl9-ps5	0	1
2610524H06Rik	-0.137224973821716	1
Vmn1r-ps71	NA	NA
Gm18159	NA	NA
Vmn1r-ps53	NA	NA
Gm20482	0.0668306009932147	1
Gm20451	0	NA
Vmn1r-ps84	0	NA
Gm4252	0.00793428085611567	1
Gm20396	0	NA
Gm19246	0	1
Vmn1r-ps77	NA	NA
H2-M10.5-ps1	0	1
Gm18343	0.019688527779921	1
Gm20547	-0.239726423120932	1
Gm4152	0	1
Gm20542	NA	NA
Vmn1r-ps86	NA	NA
Gm20397	NA	NA
Art2a-ps	-0.375879199895951	1
Fam71e2	0	1
Actl9	-0.0348083741281512	1
Gm3611	NA	NA
Gm4271	0.291967542452347	1
Gm18191	0.0206254452433491	0.747510299780154
Olfr756-ps1	-0.0105174685908242	1
Gm17907	-0.397979262644222	1
Nlrp1c-ps	0	1
Vmn2r-ps80	NA	NA
Vmn2r-ps64	NA	NA
Vmn2r-ps84	NA	NA
Vmn2r-ps72	NA	NA
Pagr1b	1.12731647241776	0.589399973052612
Vmn1r-ps61	NA	NA
Vmn2r-ps55	NA	NA
Gm8738	-0.00214856636405349	1
Gm20537	0.496576963070368	1
Olfr757-ps1	NA	NA
Skiv2l-ps1	0	NA
Gm20422	0.427870853667144	1
Vmn1r-ps80	NA	NA
Vmn2r-ps41	0	1
Gm20491	0	1
Gm20287	0	NA
Gm4287	0	1
Gm20428	NA	NA
Gm18128	0	1
Stk-ps1	NA	NA
Olfr755-ps1	0	1
Gm8696	0.0144239877116518	1
Med20	-0.0335483352621594	1
Gm8750	-0.0738104504243004	1
Gm4011	0	1
Gm20414	NA	NA
Gm3617	-0.307541778759008	1
Gm20477	0	NA
Gm20409	NA	NA
Vmn2r-ps73	NA	NA
Olfr759-ps1	NA	NA
Gm4134	-0.00710532108434168	1
Serpinb10	-0.074618594874325	1
Vmn2r-ps43	0	NA
2810047C21Rik1	0.092624462725727	1
Gm5583	0	NA
Gm7393	-0.148610001279096	1
Vmn1r62	NA	NA
Vmn1r-ps45	NA	NA
Vmn2r-ps53	NA	NA
Gm18199	0	1
Ly6g6c	0.352007564069277	0.9483346987825
Vmn2r-ps85	NA	NA
Gm20534	NA	NA
Gm20449	0.145062555461245	1
Gm20486	NA	NA
Olfr760-ps1	0	1
Gm20386	NA	NA
Gm20450	NA	NA
Scnm1	0.0253632957182485	1
Vmn2r-ps81	NA	NA
Gm20481	-0.831452337328009	0.785322895755147
Vmn1r-ps67	0	NA
Vmn2r-ps42	0	NA
Gm18604	NA	NA
Vmn2r-ps47	0	NA
Olfr762-ps1	NA	NA
Vmn1r-ps74	NA	NA
Gm8412	-0.146956609987387	1
Btnl6	0.218278729328275	1
Gm20438	-0.0625101752108652	1
Gm18201	0	NA
Vmn2r-ps66	NA	NA
Khdc3	-0.210744148948026	1
Gm3654	0.0704554397086504	1
Vmn1r-ps85	NA	NA
Vmn1r23	NA	NA
Gm20615	NA	NA
Vmn1r-ps14	NA	NA
Gm20689	0.059266343342172	1
A330044P14Rik	-1.02258965696448	0.634729617270423
Gm6061	0	1
Vmn2r-ps6	NA	NA
Obox4-ps29	NA	NA
Vmn1r-ps11	NA	NA
Vmn2r-ps126	NA	NA
Gm18588	0	1
Rpl48-ps1	0	1
Gm18294	-0.210525704702227	1
Gm19898	0	1
Obox4-ps33	NA	NA
Obox3-ps6	NA	NA
Vmn2r-ps123	NA	NA
Gm18513	NA	NA
Vmn1r-ps145	0	1
Gm18415	NA	NA
Vmn2r-ps11	NA	NA
Gm20702	-0.297041114364552	1
Vmn1r-ps152	NA	NA
Lrch4	-0.00800634525348576	1
Gm20694	0	NA
Gm5139	0	NA
Vmn1r-ps149	NA	NA
Vmn1r-ps146	0	1
Vmn1r-ps143	NA	NA
Gm20662	-0.275161033092862	1
Vmn1r-ps21	NA	NA
Vmn2r-ps127	NA	NA
Gm20620	NA	NA
Vmn2r-ps12	NA	NA
Gm20657	0.107675112319472	1
Gm20708	0.0180302777277272	1
Vmn1r-ps48	NA	NA
Gm19932	-0.0449708835973802	1
Gm20651	NA	NA
Vmn2r-ps133	NA	NA
Vmn2r-ps4	NA	NA
Vmn1r-ps24	0	NA
Gm20691	0	1
Obox3-ps3	NA	NA
Vmn2r-ps21	NA	NA
Obox4-ps31	NA	NA
Vmn1r-ps22	NA	NA
Gm20345	NA	NA
Vmn1r-ps9	NA	NA
Vmn1r-ps19	NA	NA
Gm8974	0	1
Vmn1r-ps12	NA	NA
Vmn2r-ps117	0	NA
Vmn2r-ps119	NA	NA
Vmn1r-ps51	NA	NA
Smim17	0.388557196537357	1
Gm7584	0.229912031778826	1
Gm20660	0	1
Gm8473	0	1
Gm20613	0.00787357607282686	1
Gm5871	0.051661494447593	1
Vmn2r-ps7	NA	NA
Gm20674	0	NA
Gm6407	0.561154320840666	1
Obox4-ps36	NA	NA
Higd1c	0.0152807489508189	1
Gm5777	-0.0170149975900755	1
Obox4-ps26	NA	NA
Gm6695	0	NA
Gm20630	0	1
Gm18396	NA	NA
Obox4-ps8	NA	NA
Gm20671	0.278103917103882	1
Gm20695	-0.255046537318277	1.02166768568434e-14
Gm20706	-0.00644607753377568	1
Gm18006	NA	NA
Vmn2r-ps115	NA	NA
Obox3-ps2	NA	NA
Vmn1r-ps23	NA	NA
Gm18367	0	1
Vmn2r-ps122	NA	NA
Gm20683	-0.0418880078327463	1
Vmn1r-ps49	NA	NA
Gm19459	NA	NA
Vmn2r-ps116	NA	NA
Vmn2r-ps118	NA	NA
Cyp2c53-ps	NA	NA
Gm20693	NA	NA
Vmn1r-ps10	NA	NA
Obox4-ps14	0	NA
Mipep-ps	NA	NA
Gm18953	0	1
Ly6l	NA	NA
Vmn2r-ps121	NA	NA
Lim2	-0.258844042211083	1
Vmn2r-ps124	NA	NA
Gm19560	NA	NA
Vmn1r-ps148	0	NA
Gm20614	0	NA
Gm5873	-0.00840399756458727	1
Vmn2r-ps31	NA	NA
Eif4e3	-0.221943532933917	0.653276604901539
Gm7171	NA	NA
Obox4-ps37	NA	NA
Obox3-ps1	NA	NA
Vmn1r-ps15	NA	NA
Pou5f2	-0.939743127618603	0.791930510244288
Gm9399	0.015045250577494	1
Gm20656	0	1
Rpl41	0.063705461075079	1
Vmn2r-ps52	0.00802400774195878	1
Obox4-ps34	NA	NA
Gm18416	NA	NA
Gm4705	0.0290944175997787	1
Gm20637	0.406335244600256	1
Gm8488	-0.00688610340634802	1
Vmn1r-ps52	NA	NA
Vmn1r7	NA	NA
Vmn2r-ps9	NA	NA
Gm21970	-0.25338542076484	1
Vmn1r-ps20	NA	NA
Gm18397	NA	NA
Vmn1r-ps142	NA	NA
Obox4-ps9	NA	NA
Gm20718	NA	NA
Vmn2r-ps125	NA	NA
Vmn2r-ps132	NA	NA
Gm19815	0.207364523008173	1
Obox4-ps30	NA	NA
Gm20612	0.054935927590956	1
Vmn2r-ps32	NA	NA
Gm18595	NA	NA
Obox3-ps5	NA	NA
Vmn1r-ps8	NA	NA
Vmn1r-ps141	NA	NA
Gm20690	0	1
Vmn1r-ps18	NA	NA
Obox4-ps38	NA	NA
Gm18417	0.00794058539141387	1
Gm20672	NA	NA
Vmn1r-ps17	NA	NA
Gm20673	-0.00737015356765373	1
Gm19031	0	NA
Gm3307	0.759413920403351	0.869707129555692
Gm20716	0.00505783903682266	1
Vmn1r39	0.576673589169072	1
Gm18594	NA	NA
Gm20701	0.109800642527882	1
Obox6-ps1	NA	NA
Gm20679	0	1
Vmn2r-ps13	NA	NA
Hist2h3c1	0.0342201866967246	1
Obox3-ps4	NA	NA
Obox3-ps7	NA	NA
Vmn1r-ps151	-0.0338959806400018	1
Vmn2r-ps114	-0.00330142655439591	1
Vmn2r-ps120	NA	NA
Gm20648	0.00780018201351412	1
Vmn1r-ps47	NA	NA
Vmn1r-ps147	NA	NA
Methig1	-0.00301944481578676	1
Rps12-ps23	0	NA
Gm8355	0.218579186927861	1
Gm20796	0.112138796385085	1
Trav14n-2	0	NA
Ppp2r3d	-0.0760883599777839	1
Olfr1303	-1.17010574938077	0.764868699729238
Gal3st2b	0.376927068143821	1
Asmt	0	1
Trav9n-2	0	NA
Gm9637	0	NA
Ighd3-1	NA	NA
Vmn2r21	NA	NA
Olfr723	0	NA
Gm6900	-0.268270352380749	1
Gm10410	NA	NA
Ccl27a	0.0362757191528798	1
Gm7970	NA	NA
Ighv3-1	0	1
Olfr462	-0.0622636290320827	1
Gm5039	0.219117846034115	1
Gm20865	NA	NA
Gm7083	-0.00656500843758169	1
Gm15089	NA	NA
Vmn1r151	NA	NA
Btbd35f22	NA	NA
Gm7882	0.280612726581351	1
Igkv1-110	-0.183180036936233	1
Gm5117	0	1
Gm7954	NA	NA
Lrit3	0	NA
Olfr802	-0.201899999469262	1
Gsdmcl2	-0.162427418174163	1
Gm20809	NA	NA
Gm4187	NA	NA
Ighd5-3	NA	NA
Olfr1348	-0.00629292754650455	1
Tmem181c-ps	0.0998871860400202	1
Gm21866	NA	NA
Olfr239	-0.16944199761464	1
Rpl35a-ps5	0.0371467760759117	1
Gm3033	0.0263924151671064	1
Ang-ps2	0	NA
Vmn1r127	NA	NA
Gm2866	0	NA
Gm3261	0	1
Ighv1-53	0.61672462583887	0.899558579527465
Gm21865	NA	NA
Ighv1-76	-0.325016895993131	1
Gm3629	0	1
Gm5645	NA	NA
Olfr893	1.12820969290166	0.53552627842596
Gm21454	NA	NA
Tomm20	0.169208645612274	1
Igkv9-129	-0.0545958942737439	1
Gm3883	0.18108923775519	1
Zfp853	0.713710879685036	0.897904867655191
Obox4-ps28	NA	NA
Trav12n-3	0	NA
Gm379	0	1
Gm8660	NA	NA
Gm21677	0	1
Gm20760	0.0554753844395081	1
Olfr463	NA	NA
Rpl36-ps4	0	1
Gm5935	NA	NA
Gm12623	0.0121050232812995	1
Gm17027	NA	NA
Gm20918	NA	NA
Hmgcs1	0.0638126987557631	1
Amy2a3	-0.00192388980574568	1
Olfr971	NA	NA
Evi2b	0.0690346956018284	1
Trav4d-3	0	NA
Obox4-ps19	NA	NA
Vmn1r131	NA	NA
Olfr46	0.177020215524259	1
Gm3543	NA	NA
Gm10378	NA	NA
Gm21754	NA	NA
Gm20823	NA	NA
Trav3d-3	NA	NA
Gm16867	0.926158135808812	0.906300182360022
Ighv1-34	0.216943639113496	1
Esp3	NA	NA
Obox4-ps17	NA	NA
Gm11756	-0.196679406396746	1
Gm21909	NA	NA
Trav4-3	0	1
Gm8165	NA	NA
Trav4n-4	0	NA
Mrgpra2a	0.311658445437696	1
Vmn2r-ps19	0	1
Gm8674	NA	NA
Gm14362	NA	NA
Gm12612	-0.177438635040392	1
Gm2237	-1.03052733753773	0.634729617270423
Olfr493	NA	NA
Gm7365	NA	NA
Gm10406	-0.0188040817198534	1
Vmn1r120	NA	NA
Gm21704	0	1
Rnasek	-0.079203809740724	1
Rps12-ps12	0.00786040009866456	1
Gm20736	NA	NA
Fam205a3	0.192186978053046	1
Vmn1r122	NA	NA
Gm5128	0	NA
Gm12625	NA	NA
Igkv4-59	0	1
Vmn1r119	NA	NA
Vmn1r94	NA	NA
Gm10024	NA	NA
Rps12-ps20	-0.0994657633416968	1
Trav15-1-dv6-1	-6.10971917361748e-05	1
Gm13160	-0.0756796484743	1
S100a2	0	1
Gm3685	0	NA
Trav7d-4	NA	NA
Esp18	NA	NA
Gm8879	NA	NA
Gm21762	-0.300420076560684	1
Ighd4-1	NA	NA
Ighv3-3	0.796842615661649	1
Gm21833	-0.0539670001700866	1
Ldlrad2	0	1
Gm6465	NA	NA
Gm7971	0	1
Gm17584	NA	NA
Ighv1-36	0	1
Gm21118	NA	NA
Scgb2b7	NA	NA
AC133103.2	0	1
Ighd2-7	NA	NA
Olfr638	NA	NA
Gm21541	-0.316862467444741	1
Fam205a2	0.192186978053046	1
Gm21729	NA	NA
Gm11105	NA	NA
Olfr1292-ps1	NA	NA
Ighv1-80	-0.212818205856467	1
Gm4767	0.380910997356275	2.67534525805163e-15
Rpl23a-ps12	0	NA
Olfr8	NA	NA
Gm20826	NA	NA
Gm12452	NA	NA
Gm1604a	0.218747001140243	1
Tdpoz1	NA	NA
Vmn1r114	NA	NA
Ighv1-61	0	1
Ighv1-64	-0.0412854355059176	1
Gm8494	0.220918008393725	1
Gm21885	-0.242357273671951	1
Gm15921	0.308357842495091	1
Igkv5-45	-0.179272360635076	1
Vmn2r44	0.0634771171724776	1
Ighv9-2	0	1
1700047I17Rik2	0.00793557808403457	0.931500096258737
Gm8922	NA	NA
Vmn2r47	NA	NA
Gm17258	0	1
Nutf2-ps2	NA	NA
9330182O14Rik	0	1
5430401F13Rik	NA	NA
Spin2-ps6	0	1
Gm11237	NA	NA
Igkv3-12	0	1
Gm16445	NA	NA
Olfr612	-0.00725875921659812	1
Gm3233	0	NA
Ccl21b	0.014852290835673	1
Rpl31-ps9	0.051675337024366	1
Ighv1-74	-0.00726652620653443	1
Gm13698	0.243967829249138	1
G530012D18Rik	0.000787808709429336	1
Gm3264	0.0202174611565053	0.0490307391407564
Olfr1431	0.050134644869638	1
Ighv5-15	0.0237603204492008	1
Gm5973	-0.00637835569999953	NA
Olfr1512	0	NA
Gm21312	0	1
Vmn2r20	-0.122278077769573	1
Gm10142	NA	NA
Gm21616	NA	NA
Gm8453	NA	NA
Gm7233	0	NA
Slc6a16	0	NA
Gm8807	0.383292132082167	1
Btbd35f8	NA	NA
Sult2a7	0	1
Gm7995	NA	NA
Vmn1r-ps79	NA	NA
Gm21904	NA	NA
Ccl19-ps3	0	1
Tdpoz5	NA	NA
Ighv2-3	0	1
Gm10580	0	1
Gm21903	NA	NA
Gm21170	NA	NA
AC163611.1	NA	NA
Ighv6-4	0	NA
Trav6d-6	0	NA
Vmn2r-ps15	NA	NA
Defa-ps8	NA	NA
Gm21739	NA	NA
Olfr937	NA	NA
Gm5445	-0.0144975225217993	1
Gm1553	NA	NA
Vmn1r170	NA	NA
Gm6134	NA	NA
Rpl31-ps14	0.225230412263675	1
Olfr452	NA	NA
Ighv5-16	-0.18231106905749	1
Gm6509	NA	NA
Magea3	0	NA
Olfr474	NA	NA
Ighv1-50	0.204676986459599	1
Olfr237-ps1	-0.216121047143023	1
Mup-ps26	NA	NA
Gm17267	NA	NA
Gm21915	0	NA
Gm8926	0	NA
Vmn1r130	NA	NA
Gm21789	NA	NA
Trav14-3	0	1
Gm6489	-0.00674688597308222	1
Gm20794	NA	NA
Calhm3	NA	NA
Trav6-3	0	NA
Vmn1r124	NA	NA
Mup-ps6	NA	NA
Gm21759	-0.00681062891760347	1
Gm21767	NA	NA
Trav9n-4	0	NA
Gm21276	NA	NA
Mup-ps24	NA	NA
AF067063	0	NA
Rps12-ps11	0.00786040009866456	1
Gm14348	NA	NA
Ighv1-24	0	NA
Gm5456	-0.0371232251041913	1
Obox4-ps22	NA	NA
Hist1h2ao	0.201697679792159	1
Gm20091	NA	NA
Gm4479	NA	NA
Gm17469	NA	NA
Olfr969	NA	NA
Rpl21-ps7	-0.0692650187187747	1
Ap3s1-ps2	0.249375240012464	1
Gm8159	0.0130577103758931	NA
Gm14536	NA	NA
Igkv4-62	0	1
Gm11320	NA	NA
Olfr340	NA	NA
Ighd5-8	NA	NA
Olfr951	NA	NA
Gm13290	0.0146844582620544	1
Btbd35f17	NA	NA
Gm15068	NA	NA
Gm21726	NA	NA
Gm12626	-0.0557945394877084	0.0112446971636534
Vmn2r-ps51	0	NA
Gm8034	NA	NA
Cfap73	0.0997164234877578	1
Vmn1r112	NA	NA
Olfr743	NA	NA
Gm12424	0.405039858375586	1
Gm3893	-0.222621881194104	1
Gm20909	NA	NA
Olfr819	NA	NA
Gm21798	0.352957414773105	1
Gm6164	NA	NA
AC165294.1	NA	NA
Scgb2b20	NA	NA
Btbd35f28	NA	NA
Btbd35f1	NA	NA
Rfpl4b	0	1
Vmn1r61	0.0901763182120587	1
Gm4301	NA	NA
Igkv4-78	0.463389961482729	1.175171794337e-23
Gm6660	NA	NA
Gm13144	NA	NA
Igkv4-54	0.0190815388184407	1
Chchd2-ps	-0.038389997869748	1
Defa-ps5	NA	NA
Ighv9-4	0.450261272496676	1
Gm15256	0	1
Gm20831	NA	NA
Gm10045	-0.248778724462019	1
Gm9125	NA	NA
Fabp5l2	NA	NA
Igkv1-117	0.0784433633414914	1
Gm13693	0.243967829249138	1
Gm3286	0	NA
Hist1h2bl	0.45320983606649	1
Gm11942	-0.0517984262322058	1
Igkv14-126	-0.109916576446023	1
Gm21746	NA	NA
Olfr784	-0.074151283662998	1
Gm8082	NA	NA
Gm10931	0	1
Gm21883	NA	NA
Btbd35f19	NA	NA
Olfr150	NA	NA
Gm21882	NA	NA
Igkv8-28	0.801701056875821	0.634729617270423
Gm14370	NA	NA
Gm14307	NA	NA
Btbd35f30	NA	NA
Defa33	NA	NA
Gm3373	-0.294630842615003	1
Gm7905	NA	NA
Gm21839	0	1
Gm5435	-0.262730892273992	1
Gm15097	NA	NA
Vmn1r202	0.434075506366861	1
Olfr904	1.02753624200633	0.684359826915789
AC123873.1	NA	NA
Vmn1r123	NA	NA
Gm8783	0	1
Btbd35f29	NA	NA
Gm3788	NA	NA
Vmn2r124	0.49284193858164	0.914901864839267
Gm21477	NA	NA
Gm14365	0	NA
Gm21776	NA	NA
Vmn2r-ps23	NA	NA
Gm38394	-0.224245591029734	1
Obox4-ps16	NA	NA
Trav15n-1	0.0151542640359888	1
Vmn2r-ps34	NA	NA
Obox4-ps11	NA	NA
Gm13243	-0.0362195625503098	1
Igkv10-96	0.0245822938092264	1
Gm20778	0	1
Olfr205	NA	NA
Gm7950	NA	NA
Gm7386	NA	NA
Olfr478	0.000221035350299337	1
Gm15143	NA	NA
Gm19965	0	1
Smbd1	0	NA
Igkv5-43	0.134437836433844	1
Gm16327	NA	NA
Gm9830	0	1
Gm21969	-0.00235388538923228	1
Zfp955a	-0.0633993016253412	1
Sgo2b	-0.0690869755603347	1
1700015G11Rik	NA	NA
Gm6344	NA	NA
9430069I07Rik	0.0691669681811934	1
Olfr972	NA	NA
Gm21560	0	1
Olfr883	NA	NA
Gm21028	NA	NA
Gm8546	0	1
Olfr339	0	1
Trav6-4	0	NA
Gm21897	0.370510254505864	0.987761266034247
AC123873.2	NA	NA
Gm11007	NA	NA
Igkv3-3	0.101072882309225	0.178770790895343
Vmn2r-ps8	NA	NA
Purb	0.0297890046723376	1
Gm21244	-0.111511554412518	1
Gm11322	NA	NA
Gm21958	-0.304244283431919	1
Olfr393	-0.0974890688006699	1
Igkv1-133	0.381890100514879	1
Olfr700	NA	NA
Olfr792	NA	NA
Gm8210	0.268986450012159	0.976047727593783
Gm10582	0	1
Vmn2r-ps104	NA	NA
Smim18	0.557673627876399	1
Vmn1r-ps73	-0.133854666710395	1
Ighv1-69	-0.14666322309773	1
Gm5294	0.108551616614216	1
Ighv8-6	0.182023164613173	1
Gm21913	NA	NA
Ighv14-1	0.641391522981105	1
Gm21693	0	1
AC133103.3	0.00756500631465067	1
Olfr635	0.217865315091216	0.950953044887828
Trbv12-2	0.0850996132233397	1
Gm21451	-0.094996020729816	1
Gm21744	NA	NA
Gm21399	-0.056768596489115	1
Olfr671	-0.120487670334844	1
Gm4216	NA	NA
Ighv11-1	0.359004335478021	1
Gm20945	-0.00716547061744787	1
Olfr850	NA	NA
Olfr191	0	1
Vmn1r149	NA	NA
Gm8212	NA	NA
Vmn1r101	NA	NA
Ighv1-26	0.226387355589776	0.798875825438475
Ighd3-2	NA	NA
Vmn1r50	0.455125335908516	1
Obox4-ps6	NA	NA
Gm20821	NA	NA
Rpl35a-ps7	-0.0143783390567699	1
Btbd35f11	NA	NA
Cyp2d34	NA	NA
A430089I19Rik	0	1
Ighv1-22	-0.541931780120342	1
Trav13-4-dv7	0	1
Gm21870	NA	NA
Gm12620	0.252109183659812	1
Smarce1-ps1	0	1
Trbd2	NA	NA
Gm20931	NA	NA
Gm15027	NA	NA
Gm20738	NA	NA
AC087559.4	0	1
4921511M17Rik	NA	NA
Gm3187	0.0156330932084274	NA
Gm7736	0	NA
Ms4a18	0	1
Vmn1r41	0	NA
Olfr898	0.0328820907871597	1
Vmn1r118	NA	NA
Gm10251	0	1
Gm15140	NA	NA
Tpd52-ps	0.0414123127642293	1
Fsbp	-0.495588190069116	0.954255186472045
Btbd35f20	NA	NA
Gm4810	0	1
Gm5926	NA	NA
Vmn1r169	-0.223340435527392	1
Vmn2r50	NA	NA
Trav12d-3	0	NA
Olfr491	NA	NA
A630076J17Rik	-0.447521974663625	1
Gm4899	-0.00709526391308799	1
Gm20888	NA	NA
Gm13271	0	1
Trav14d-3-dv8	0.0273236660445835	1
Cldn34c3	0	NA
Gm3055	0.065847655048589	1
Gm21737	NA	NA
Gm4836	NA	NA
Tmem121b	0.0306534625043116	1
Gm10182	NA	NA
Gm3252	-0.041920931386076	1
Gm10310	0.120561959773532	1
Gm3468	-0.0868578927556619	1
Gm7104	0	NA
Vmn1r204	NA	NA
Gm21972	-0.268343431991955	0.927391362408887
Gm8303	0	NA
Gm21650	NA	NA
Gm13287	0	1
Gm7102	0.166508527925335	1
Gal3st2	-0.0192694654786979	1
Ighv1-42	1.18970197074307	0.571752965963104
Rbmy	-0.00729231857935858	1
Gm21394	NA	NA
Ccl19	-0.0365159962906143	1
Defa36	NA	NA
Rpl35a-ps6	-0.116189406562686	1
Olfr441	-0.0412286602799388	1
Vmn2r25	0.792943076630606	0.830577525138632
Olfr1354	NA	NA
Gm10105	0	1
Olfr857	0	1
Gm21721	NA	NA
Vmn1r121	NA	NA
Gm6902	0	NA
Ap3m1-ps	-0.0375870427794298	1
Gm16456	NA	NA
Gm5900	-0.635577576481653	0.851322577613385
Ccl21a	0.437194490146701	0.849878961991615
Defa25	NA	NA
Ighv1-81	-0.137798543548558	1
1600014C23Rik	-0.0138166770914164	1
Olfr738	0	NA
Gm4726	NA	NA
Ighv1-9	0	1
Gm21953	0.0379067827266497	1
Gm6632	0	1
Gm14596	NA	NA
Gm28637	0	NA
Vmn1r158	NA	NA
Olfr916	0.493254408218587	1
Gm10338	0	1
Gm10359	0	1
Gm16430	NA	NA
Gm17078	NA	NA
Gm5108	-0.54169829740397	1
Olfr1462	NA	NA
AC125178.1	NA	NA
Rnaset2b	-0.122152552824553	0.897904867655191
Gm15251	NA	NA
Btbd35f5	NA	NA
AC132444.2	0	1
Gm20747	NA	NA
Gm5416	0.0454853192970936	1
Olfr799	NA	NA
Vmn1r95	NA	NA
Gm4073	0	NA
Gm17045	NA	NA
Gm20806	NA	NA
AC140325.2	NA	NA
Mup-ps7	NA	NA
Olfr954	0.454364623217484	1
Gm20916	NA	NA
Olfr1307	-0.0102659084364194	1
Gm8677	NA	NA
Vmn2r-ps129	NA	NA
Olfr1453	NA	NA
Gm4498	NA	NA
Trav13d-2	0	NA
Gm10487	NA	NA
Gm10670	NA	NA
Olfr346	0	NA
Trav7-4	NA	NA
Gm8402	NA	NA
Rpl29-ps2	0.0124516466733753	1
Gm21812	NA	NA
Gm2759	NA	NA
Hist1h2ap	0.629267437518975	1
Olfr143	0.484310630893157	1
Trav13n-2	0	NA
Gm21256	NA	NA
Gm8122	NA	NA
